TxnID,AccusedMasterID,AccusedName,Counterparty,Amount,TxnDate,AccountRef
305,0,Ravi Gowda,Pooja Kumar,918158,2024-01-14 13:22:56,AC58446582
306,0,Rekha Prasad,Suresh Iyengar,4330126,2024-01-14 13:22:56,AC54875136
307,0,Girish Murthy,Kiran Kulkarni,4944349,2024-01-14 13:31:21,AC93042246
308,0,Girish Murthy,Shivakumar Prasad,491203,2024-01-14 13:31:21,AC88601670
309,0,Chetan Rao,Fatima Nayak,1735833,2024-01-14 13:31:21,AC13200984
310,0,Girish Murthy,Basavaraj Reddy,3200956,2024-01-14 13:31:21,AC88450542
311,0,Chetan Rao,Yashwanth Kumar,2144329,2024-01-14 13:31:21,AC46015962
312,0,Joseph Gowda,Rekha Naik,4577104,2024-01-14 14:23:28,AC93097435
313,0,Joseph Gowda,Fatima Kumar,1057576,2024-01-14 14:23:28,AC14538029
314,0,Joseph Gowda,Girish Kumar,3275944,2024-01-14 14:23:28,AC87083459
315,0,Anitha Nayak,Anitha Desai,4259425,2024-01-14 19:38:12,AC34579580
316,0,Kiran Murthy,Nagaraj Prasad,3169091,2024-01-14 19:38:12,AC48846164
317,0,Anitha Nayak,Shivakumar Kumar,3545126,2024-01-14 19:38:12,AC51366703
318,0,Rekha Patil,Yashwanth Murthy,1366381,2024-01-15 01:12:45,AC56747649
319,0,Yashwanth Nayak,Pooja Hegde,501743,2024-01-15 01:12:45,AC30873926
320,0,Rekha Patil,Kiran Kumar,283186,2024-01-15 01:12:45,AC59109016
321,0,Rekha Patil,Bhavana Naik,146028,2024-01-15 01:12:45,AC45388329
322,0,Vinutha Rao,Suresh Reddy,4997802,2024-01-15 01:12:45,AC51441842
323,0,Anitha Nayak,Suresh Iyengar,1545664,2024-01-15 03:05:09,AC64048280
324,0,Anitha Nayak,Rekha Prasad,4573332,2024-01-15 03:05:09,AC24832556
325,0,Anitha Nayak,Bhavana Kumar,2162043,2024-01-15 03:05:09,AC56911319
326,0,Anitha Nayak,Mary Kumar,818808,2024-01-15 03:05:09,AC31644774
327,0,Anitha Nayak,Pooja Reddy,2283123,2024-01-15 03:05:09,AC91813724
328,0,Anitha Nayak,Mary Iyengar,2363314,2024-01-15 08:26:01,AC77807464
329,0,Nagaraj Gowda,Basavaraj Patil,22607,2024-01-15 08:26:01,AC61766830
330,0,Nagaraj Gowda,Imran Desai,3164323,2024-01-15 08:26:01,AC42234233
331,0,Chetan Kumar,Shivakumar Naik,1679438,2024-01-15 12:43:45,AC99148611
332,0,Chetan Kumar,Imran Bhat,631048,2024-01-15 12:43:45,AC67154252
333,0,Chetan Kumar,Mary Murthy,4548025,2024-01-15 12:43:45,AC70872161
334,0,Prakash Patil,Kiran Rao,4213692,2024-01-15 12:43:45,AC42110964
335,0,Anitha Rao,Nagaraj Desai,2062873,2024-01-15 12:43:45,AC22653502
336,0,Rekha Iyengar,Vinutha Murthy,3866022,2024-01-16 06:13:35,AC46414972
337,0,Fatima Kumar,Mary Murthy,160358,2024-01-16 06:13:35,AC79477076
338,0,Anitha Bhat,Vinutha Kulkarni,2916845,2024-01-16 06:13:35,AC33779740
339,0,Rekha Iyengar,Nagaraj Patil,3610292,2024-01-16 06:13:35,AC41209859
340,0,Rekha Iyengar,Bhavana Shetty,3454123,2024-01-16 06:13:35,AC88452772
341,0,Anitha Bhat,Bhavana Rao,2074835,2024-01-16 06:13:35,AC47170898
342,0,Bhavana Reddy,Deepak Kumar,2863864,2024-01-16 06:43:15,AC97825902
343,0,Bhavana Reddy,Mary Murthy,4286014,2024-01-16 06:43:15,AC58643998
344,0,Kiran Kumar,Rekha Desai,629404,2024-01-16 10:07:34,AC76405742
345,0,Ashwini Iyengar,Anitha Rao,4508775,2024-01-16 10:07:34,AC24242966
346,0,Ashwini Iyengar,Yashwanth Prasad,3909370,2024-01-16 10:07:34,AC65788621
347,0,Kiran Kumar,Imran Shetty,2688188,2024-01-16 10:07:34,AC16888680
348,0,Kiran Kumar,Chetan Hegde,1885760,2024-01-16 10:07:34,AC55148886
349,0,Mary Kumar,Manjunath Kumar,4334382,2024-01-17 13:21:36,AC74867832
350,0,Shivakumar Rao,Lakshmi Kulkarni,4606318,2024-01-17 13:21:36,AC29601662
351,0,Ravi Rao,Kiran Kulkarni,3776569,2024-01-18 04:22:39,AC36550776
352,0,Ravi Rao,Joseph Iyengar,3739791,2024-01-18 04:22:39,AC52298525
353,0,Ravi Rao,Suresh Prasad,2052875,2024-01-18 04:22:39,AC52666292
354,0,Ravi Rao,Ravi Desai,4774255,2024-01-18 04:22:39,AC27882239
355,0,Ravi Rao,Deepak Desai,1804396,2024-01-18 04:22:39,AC72774220
356,0,Vinutha Patil,Fatima Gowda,1829891,2024-01-18 13:42:50,AC81343851
357,0,Imran Kumar,Fatima Reddy,13582,2024-01-18 13:42:50,AC38092100
358,0,Imran Kumar,Shivakumar Iyengar,3657349,2024-01-18 13:42:50,AC48726925
359,0,Imran Kumar,Mary Naik,2226677,2024-01-18 13:42:50,AC86192915
360,0,Vinutha Patil,Lakshmi Kumar,273378,2024-01-18 13:42:50,AC18352680
361,0,Girish Shetty,Mary Kulkarni,1652791,2024-01-18 14:42:04,AC43295693
362,0,Chetan Murthy,Shivakumar Kulkarni,4520718,2024-01-18 14:42:04,AC87653774
363,0,Girish Shetty,Lakshmi Nayak,768642,2024-01-18 14:42:04,AC94166608
364,0,Girish Shetty,Vinutha Rao,2736830,2024-01-18 14:42:04,AC34649269
365,0,Imran Kumar,Manjunath Kumar,4443618,2024-01-18 14:45:11,AC33078282
366,0,Imran Kumar,Nagaraj Patil,838381,2024-01-18 14:45:11,AC71027796
367,0,Imran Kumar,Chetan Gowda,3053876,2024-01-18 14:45:11,AC29273486
368,0,Imran Kumar,Rekha Murthy,4537038,2024-01-18 14:45:11,AC37417923
369,0,Imran Kumar,Fatima Desai,955159,2024-01-18 14:45:11,AC56235362
370,0,Imran Kumar,Pooja Kulkarni,967590,2024-01-18 14:45:11,AC11325338
371,0,Rekha Patil,Nagaraj Patil,3865414,2024-01-18 23:57:15,AC64555906
372,0,Vinutha Gowda,Imran Bhat,2840852,2024-01-18 23:57:15,AC66649468
373,0,Vinutha Gowda,Anitha Patil,4676561,2024-01-18 23:57:15,AC73625782
374,0,Vinutha Gowda,Bhavana Reddy,4685129,2024-01-18 23:57:15,AC13404492
375,0,Vinutha Gowda,Bhavana Nayak,360774,2024-01-18 23:57:15,AC88701649
376,0,Pooja Gowda,Girish Iyengar,2736320,2024-01-19 01:25:51,AC49519535
377,0,Pooja Gowda,Imran Gowda,2633604,2024-01-19 01:25:51,AC77589702
378,0,Pooja Gowda,Basavaraj Gowda,1686951,2024-01-19 01:25:51,AC60490396
379,0,Pooja Gowda,Chetan Iyengar,4133871,2024-01-19 01:25:51,AC72461332
380,0,Imran Nayak,Pooja Gowda,4539931,2024-01-19 03:01:26,AC42984728
381,0,Imran Nayak,Yashwanth Kumar,1636996,2024-01-19 03:01:26,AC90712908
382,0,Manjunath Gowda,Basavaraj Prasad,277564,2024-01-19 03:01:26,AC15143713
383,0,Shivakumar Bhat,Suresh Kumar,68007,2024-01-19 04:27:46,AC67868618
384,0,Shivakumar Bhat,Yashwanth Naik,4210705,2024-01-19 04:27:46,AC90240574
385,0,Shivakumar Bhat,Lakshmi Kulkarni,2575505,2024-01-19 04:27:46,AC77135555
386,0,Fatima Prasad,Prakash Kulkarni,949759,2024-01-19 04:27:46,AC37909852
387,0,Shivakumar Bhat,Vinutha Rao,1270141,2024-01-19 04:27:46,AC78752469
388,0,Manjunath Shetty,Manjunath Nayak,2134419,2024-01-19 04:29:43,AC10214848
389,0,Manjunath Shetty,Girish Shetty,679087,2024-01-19 04:29:43,AC93896636
390,0,Manjunath Shetty,Rekha Nayak,2287429,2024-01-19 04:29:43,AC92621424
391,0,Shivakumar Naik,Deepak Shetty,839563,2024-01-19 06:16:43,AC54995443
392,0,Yashwanth Kulkarni,Joseph Rao,1467562,2024-01-19 06:16:43,AC81993982
393,0,Vinutha Reddy,Yashwanth Patil,3679625,2024-01-19 06:28:37,AC70923025
394,0,Vinutha Reddy,Suresh Reddy,560406,2024-01-19 06:28:37,AC90680698
395,0,Vinutha Reddy,Nagaraj Bhat,2478605,2024-01-19 06:28:37,AC19853079
396,0,Nagaraj Hegde,Vinutha Shetty,571458,2024-01-19 07:31:51,AC92202091
397,0,Chetan Naik,Vinutha Patil,4772917,2024-01-19 07:31:51,AC41696069
398,0,Chetan Naik,Ashwini Iyengar,4569647,2024-01-19 07:31:51,AC23735912
399,0,Chetan Naik,Pooja Shetty,610187,2024-01-19 07:31:51,AC72811584
400,0,Imran Naik,Deepak Prasad,52805,2024-01-19 07:45:02,AC91197220
401,0,Imran Naik,Suresh Naik,2047685,2024-01-19 07:45:02,AC23677211
402,0,Imran Naik,Manjunath Kulkarni,4393837,2024-01-19 07:45:02,AC48959252
403,0,Imran Naik,Bhavana Gowda,4090494,2024-01-19 07:45:02,AC90756403
404,0,Imran Naik,Chetan Prasad,4632383,2024-01-19 07:45:02,AC17130067
405,0,Imran Naik,Pooja Bhat,1841802,2024-01-19 07:45:02,AC91212916
406,0,Pooja Nayak,Chetan Kulkarni,2119038,2024-01-19 15:01:15,AC72181928
407,0,Mary Kumar,Shivakumar Naik,871303,2024-01-19 15:01:15,AC59969087
408,0,Pooja Nayak,Fatima Patil,2068083,2024-01-19 15:01:15,AC49198476
409,0,Mary Murthy,Anitha Gowda,1201300,2024-01-19 15:01:15,AC38939758
410,0,Mary Murthy,Yashwanth Prasad,884504,2024-01-19 15:01:15,AC87267374
411,0,Mary Kumar,Ashwini Kulkarni,2354706,2024-01-19 15:01:15,AC17364206
412,0,Prakash Kulkarni,Suresh Shetty,2405019,2024-01-19 16:39:20,AC55393249
413,0,Chetan Desai,Prakash Prasad,4723022,2024-01-19 16:39:20,AC59922707
414,0,Chetan Desai,Fatima Naik,2677903,2024-01-19 16:39:20,AC70320465
415,0,Prakash Kulkarni,Rekha Nayak,2022900,2024-01-19 16:39:20,AC73814692
416,0,Vinutha Hegde,Ravi Desai,4175263,2024-01-19 22:59:30,AC27088939
417,0,Vinutha Hegde,Deepak Shetty,4986283,2024-01-19 22:59:30,AC15978611
418,0,Rekha Hegde,Fatima Bhat,1010135,2024-01-19 22:59:30,AC66532442
419,0,Vinutha Hegde,Ravi Reddy,1335599,2024-01-19 22:59:30,AC93928149
420,0,Vinutha Hegde,Joseph Iyengar,2223907,2024-01-19 22:59:30,AC87527467
421,0,Vinutha Hegde,Suresh Reddy,3381051,2024-01-19 22:59:30,AC62607359
422,0,Manjunath Kulkarni,Ashwini Kulkarni,2227086,2024-01-20 07:57:44,AC21715664
423,0,Bhavana Kumar,Lakshmi Patil,1234798,2024-01-20 07:57:44,AC20317621
424,0,Manjunath Kulkarni,Anitha Bhat,352490,2024-01-20 07:57:44,AC55116672
425,0,Manjunath Kulkarni,Joseph Gowda,1486528,2024-01-20 07:57:44,AC13581500
426,0,Imran Reddy,Prakash Patil,2165255,2024-01-20 11:09:17,AC71149845
427,0,Prakash Shetty,Girish Bhat,515264,2024-01-20 11:09:17,AC95549943
428,0,Prakash Shetty,Yashwanth Gowda,2090570,2024-01-20 11:09:17,AC89646293
429,0,Imran Reddy,Nagaraj Reddy,1352197,2024-01-20 11:09:17,AC73785217
430,0,Imran Reddy,Chetan Bhat,342060,2024-01-20 11:09:17,AC59863723
431,0,Prakash Shetty,Joseph Naik,2129235,2024-01-20 11:09:17,AC51498074
432,0,Kiran Gowda,Lakshmi Reddy,3614070,2024-01-20 13:06:54,AC51089990
433,0,Kiran Gowda,Vinutha Bhat,4601332,2024-01-20 13:06:54,AC78644237
434,0,Kiran Gowda,Pooja Murthy,2234323,2024-01-20 13:06:54,AC80425348
435,0,Kiran Gowda,Manjunath Nayak,735864,2024-01-20 13:06:54,AC19089613
436,0,Deepak Bhat,Imran Prasad,4710946,2024-01-20 13:21:26,AC28159057
437,0,Deepak Bhat,Chetan Murthy,1264727,2024-01-20 13:21:26,AC61908659
438,0,Deepak Bhat,Ravi Kulkarni,4915575,2024-01-20 13:21:26,AC63520207
439,0,Deepak Bhat,Kiran Gowda,3462175,2024-01-20 13:21:26,AC93812957
440,0,Deepak Bhat,Suresh Prasad,4829862,2024-01-20 13:21:26,AC58996504
441,0,Deepak Bhat,Joseph Rao,272919,2024-01-20 13:21:26,AC19409427
442,0,Shivakumar Bhat,Kiran Shetty,2977430,2024-01-20 15:52:18,AC61121405
443,0,Shivakumar Bhat,Ravi Gowda,4388501,2024-01-20 15:52:18,AC22115513
444,0,Basavaraj Hegde,Manjunath Patil,4496326,2024-01-20 21:31:43,AC83271476
445,0,Basavaraj Hegde,Girish Rao,1418710,2024-01-20 21:31:43,AC45807276
446,0,Ravi Hegde,Rekha Naik,3048833,2024-01-20 23:25:12,AC76524118
447,0,Ravi Hegde,Anitha Gowda,1195229,2024-01-20 23:25:12,AC11486817
448,0,Suresh Patil,Mary Kumar,2282851,2024-01-20 23:25:12,AC36482116
449,0,Suresh Patil,Shivakumar Murthy,3134250,2024-01-20 23:25:12,AC81337663
450,0,Ravi Hegde,Deepak Hegde,351768,2024-01-20 23:25:12,AC84846400
451,0,Suresh Patil,Rekha Desai,2087888,2024-01-20 23:25:12,AC40514018
452,0,Kiran Hegde,Ashwini Patil,3513692,2024-01-21 03:20:27,AC60547321
453,0,Basavaraj Kumar,Ravi Prasad,32857,2024-01-21 03:20:27,AC34409473
454,0,Chetan Reddy,Ravi Patil,1440764,2024-01-21 04:39:24,AC65035401
455,0,Pooja Kulkarni,Lakshmi Hegde,37683,2024-01-21 04:39:24,AC80797359
456,0,Rekha Kulkarni,Mary Hegde,1554749,2024-01-21 13:25:46,AC78412876
457,0,Rekha Kulkarni,Basavaraj Hegde,2637788,2024-01-21 13:25:46,AC83878345
458,0,Lakshmi Murthy,Kiran Patil,4641205,2024-01-21 14:41:19,AC77956300
459,0,Lakshmi Murthy,Deepak Kumar,4430575,2024-01-21 14:41:19,AC81420325
460,0,Suresh Hegde,Rekha Kumar,2583390,2024-01-21 15:28:48,AC35731916
461,0,Suresh Hegde,Rekha Murthy,3921125,2024-01-21 15:28:48,AC66323700
462,0,Fatima Prasad,Anitha Bhat,1452458,2024-01-22 07:40:54,AC73171509
463,0,Fatima Prasad,Pooja Nayak,2163174,2024-01-22 07:40:54,AC39171010
464,0,Fatima Prasad,Lakshmi Rao,3232273,2024-01-22 07:40:54,AC86613719
465,0,Fatima Prasad,Bhavana Shetty,2506320,2024-01-22 07:40:54,AC61217078
466,0,Fatima Prasad,Manjunath Kumar,3421262,2024-01-22 07:40:54,AC50916456
467,0,Suresh Kulkarni,Basavaraj Nayak,2507810,2024-01-22 15:24:54,AC16426607
468,0,Lakshmi Kulkarni,Joseph Gowda,4677756,2024-01-22 15:24:54,AC13942149
469,0,Chetan Prasad,Manjunath Iyengar,4756671,2024-01-22 15:24:54,AC50969128
470,0,Suresh Kulkarni,Lakshmi Shetty,924108,2024-01-22 15:24:54,AC41178223
471,0,Nagaraj Bhat,Nagaraj Nayak,3353152,2024-01-22 18:28:49,AC53275344
472,0,Nagaraj Bhat,Vinutha Prasad,3140591,2024-01-22 18:28:49,AC96316038
473,0,Yashwanth Kumar,Lakshmi Rao,3817924,2024-01-23 00:00:12,AC39830315
474,0,Yashwanth Kumar,Rekha Naik,222148,2024-01-23 00:00:12,AC40616501
475,0,Yashwanth Kumar,Deepak Murthy,1199720,2024-01-23 00:00:12,AC70960127
476,0,Yashwanth Kumar,Anitha Naik,2559088,2024-01-23 00:00:12,AC15099794
477,0,Yashwanth Kumar,Imran Desai,4137983,2024-01-23 00:00:12,AC28516529
478,0,Chetan Bhat,Deepak Naik,3301156,2024-01-23 05:39:51,AC39455915
479,0,Chetan Bhat,Kiran Rao,3733685,2024-01-23 05:39:51,AC75545094
480,0,Chetan Bhat,Ravi Rao,1356984,2024-01-23 05:39:51,AC96589139
481,0,Nagaraj Prasad,Lakshmi Kulkarni,496453,2024-01-23 06:09:58,AC34743842
482,0,Nagaraj Prasad,Basavaraj Desai,3531241,2024-01-23 06:09:58,AC50420086
483,0,Bhavana Murthy,Pooja Hegde,4508599,2024-01-23 11:40:27,AC55616137
484,0,Bhavana Murthy,Imran Prasad,560132,2024-01-23 11:40:27,AC59740340
485,0,Bhavana Murthy,Chetan Rao,1988304,2024-01-23 11:40:27,AC22993443
486,0,Bhavana Murthy,Fatima Reddy,4368210,2024-01-23 11:40:27,AC62434530
487,0,Bhavana Murthy,Rekha Prasad,4483238,2024-01-23 11:40:27,AC30153470
488,0,Bhavana Murthy,Ashwini Kulkarni,3619645,2024-01-23 11:40:27,AC31938380
489,0,Basavaraj Rao,Imran Prasad,2827370,2024-01-23 20:27:40,AC87060687
490,0,Yashwanth Reddy,Yashwanth Naik,2731356,2024-01-23 20:27:40,AC23836900
491,0,Basavaraj Rao,Vinutha Nayak,3239351,2024-01-23 20:27:40,AC56812456
492,0,Suresh Iyengar,Nagaraj Naik,1739623,2024-01-24 02:34:12,AC17180017
493,0,Suresh Iyengar,Deepak Iyengar,4175582,2024-01-24 02:34:12,AC57107047
494,0,Suresh Iyengar,Manjunath Patil,3388264,2024-01-24 02:34:12,AC99320793
495,0,Suresh Iyengar,Deepak Desai,2299205,2024-01-24 02:34:12,AC31755346
496,0,Deepak Shetty,Anitha Nayak,4301616,2024-01-24 07:21:30,AC91528397
497,0,Anitha Iyengar,Nagaraj Shetty,2651072,2024-01-24 07:21:30,AC53510355
498,0,Anitha Iyengar,Kiran Bhat,102171,2024-01-24 07:21:30,AC40257110
499,0,Chetan Hegde,Chetan Kumar,3269629,2024-01-24 16:43:39,AC55025722
500,0,Chetan Hegde,Chetan Reddy,2301572,2024-01-24 16:43:39,AC88564162
501,0,Kiran Bhat,Anitha Patil,794837,2024-01-24 20:18:11,AC27909560
502,0,Nagaraj Iyengar,Suresh Nayak,936595,2024-01-24 20:18:11,AC45960321
503,0,Basavaraj Shetty,Ravi Kulkarni,415173,2024-01-24 21:36:51,AC86785356
504,0,Basavaraj Shetty,Rekha Gowda,3158416,2024-01-24 21:36:51,AC14666776
505,0,Basavaraj Shetty,Bhavana Kulkarni,4736872,2024-01-24 21:36:51,AC88617979
506,0,Basavaraj Shetty,Nagaraj Shetty,1109480,2024-01-24 21:36:51,AC45140805
507,0,Prakash Kumar,Basavaraj Iyengar,2586016,2024-01-25 00:41:53,AC43926878
508,0,Mary Prasad,Mary Reddy,2978278,2024-01-25 00:41:53,AC34969135
509,0,Mary Prasad,Basavaraj Kumar,3424060,2024-01-25 00:41:53,AC79450644
510,0,Yashwanth Patil,Lakshmi Kulkarni,4052970,2024-01-25 07:06:51,AC56640888
511,0,Yashwanth Patil,Nagaraj Bhat,602034,2024-01-25 07:06:51,AC95741151
512,0,Yashwanth Patil,Imran Desai,3618135,2024-01-25 07:06:51,AC87265052
513,0,Suresh Rao,Kiran Iyengar,3579881,2024-01-25 09:01:03,AC15268142
514,0,Suresh Rao,Prakash Nayak,1382633,2024-01-25 09:01:03,AC52337098
515,0,Suresh Rao,Fatima Shetty,506757,2024-01-25 09:01:03,AC91515215
516,0,Suresh Rao,Kiran Desai,3966358,2024-01-25 09:01:03,AC30335545
517,0,Suresh Kumar,Basavaraj Naik,4450690,2024-01-25 09:01:03,AC90193376
518,0,Anitha Nayak,Girish Naik,1942849,2024-01-25 11:28:48,AC71709496
519,0,Anitha Nayak,Suresh Reddy,875296,2024-01-25 11:28:48,AC25994384
520,0,Anitha Nayak,Ashwini Patil,3313935,2024-01-25 11:28:48,AC93393384
521,0,Anitha Nayak,Pooja Murthy,4486778,2024-01-25 11:28:48,AC96632384
522,0,Fatima Kulkarni,Girish Naik,3465296,2024-01-25 11:52:07,AC28894951
523,0,Bhavana Gowda,Rekha Shetty,3449689,2024-01-25 11:52:07,AC31782916
524,0,Pooja Desai,Ravi Bhat,2187166,2024-01-25 12:59:21,AC51728268
525,0,Fatima Hegde,Shivakumar Patil,1229707,2024-01-25 12:59:21,AC71674884
526,0,Pooja Desai,Fatima Naik,4920598,2024-01-25 12:59:21,AC27991686
527,0,Pooja Desai,Bhavana Patil,2903461,2024-01-25 12:59:21,AC36689365
528,0,Fatima Hegde,Kiran Iyengar,1843846,2024-01-25 12:59:21,AC12073919
529,0,Fatima Hegde,Kiran Murthy,1509254,2024-01-25 12:59:21,AC39042038
530,0,Imran Naik,Rekha Kumar,1036640,2024-01-25 14:03:20,AC40265202
531,0,Imran Naik,Joseph Naik,405117,2024-01-25 14:03:20,AC81975110
532,0,Imran Naik,Joseph Reddy,882179,2024-01-25 14:03:20,AC11827738
533,0,Imran Naik,Rekha Murthy,2420889,2024-01-25 14:03:20,AC79545540
534,0,Imran Naik,Fatima Rao,3195480,2024-01-25 14:03:20,AC23853647
535,0,Imran Naik,Vinutha Desai,1749509,2024-01-25 14:03:20,AC41692954
536,0,Ashwini Reddy,Mary Shetty,4251401,2024-01-25 16:28:21,AC44508412
537,0,Vinutha Prasad,Mary Shetty,1703399,2024-01-25 16:28:21,AC89834910
538,0,Vinutha Prasad,Basavaraj Murthy,111035,2024-01-25 16:28:21,AC52375879
539,0,Bhavana Gowda,Bhavana Hegde,184464,2024-01-25 20:24:13,AC80445540
540,0,Kiran Bhat,Ashwini Naik,2993413,2024-01-25 20:24:13,AC69080779
541,0,Kiran Bhat,Suresh Bhat,77228,2024-01-25 20:24:13,AC63481226
542,0,Kiran Bhat,Girish Bhat,2210989,2024-01-25 20:24:13,AC16555394
543,0,Shivakumar Hegde,Joseph Rao,3719200,2024-01-25 20:24:13,AC70629569
544,0,Basavaraj Naik,Nagaraj Reddy,4433590,2024-01-25 21:29:53,AC58311175
545,0,Yashwanth Kumar,Suresh Shetty,4423039,2024-01-25 21:29:53,AC56355820
546,0,Ashwini Desai,Girish Naik,3398820,2024-01-25 23:40:44,AC89780068
547,0,Ashwini Desai,Girish Rao,1533669,2024-01-25 23:40:44,AC37551692
548,0,Ashwini Desai,Shivakumar Hegde,3198374,2024-01-25 23:40:44,AC54673369
549,0,Nagaraj Hegde,Chetan Naik,41591,2024-01-25 23:40:44,AC17010599
550,0,Manjunath Shetty,Ravi Iyengar,1182032,2024-01-26 01:40:58,AC44310838
551,0,Lakshmi Iyengar,Kiran Patil,4347742,2024-01-26 01:40:58,AC81597860
552,0,Lakshmi Iyengar,Fatima Iyengar,119994,2024-01-26 01:40:58,AC69580885
553,0,Manjunath Shetty,Rekha Kumar,1724041,2024-01-26 01:40:58,AC67317149
554,0,Lakshmi Iyengar,Rekha Kulkarni,1277369,2024-01-26 01:40:58,AC47597772
555,0,Lakshmi Iyengar,Suresh Iyengar,2316750,2024-01-26 01:40:58,AC64620577
556,0,Kiran Kumar,Manjunath Naik,4630987,2024-01-26 09:08:12,AC74157118
557,0,Anitha Patil,Chetan Shetty,81558,2024-01-26 09:08:12,AC46382779
558,0,Ashwini Shetty,Shivakumar Gowda,1723075,2024-01-26 09:08:12,AC69630744
559,0,Anitha Patil,Nagaraj Gowda,2097426,2024-01-26 09:08:12,AC50877744
560,0,Kiran Kumar,Kiran Bhat,4432095,2024-01-26 09:08:12,AC39630885
561,0,Bhavana Gowda,Shivakumar Reddy,3077971,2024-01-26 12:37:22,AC53443388
562,0,Yashwanth Rao,Lakshmi Murthy,2624671,2024-01-26 12:37:22,AC82067029
563,0,Yashwanth Rao,Pooja Gowda,3802441,2024-01-26 12:37:22,AC62769292
564,0,Yashwanth Rao,Imran Iyengar,1110984,2024-01-26 12:37:22,AC64034274
565,0,Bhavana Gowda,Manjunath Rao,4770564,2024-01-26 12:37:22,AC21225493
566,0,Ravi Shetty,Imran Murthy,833452,2024-01-26 21:46:25,AC25828121
567,0,Ravi Shetty,Yashwanth Patil,4858928,2024-01-26 21:46:25,AC44604500
568,0,Ravi Shetty,Prakash Murthy,174657,2024-01-26 21:46:25,AC62012225
569,0,Ravi Shetty,Yashwanth Iyengar,1505327,2024-01-26 21:46:25,AC79102789
570,0,Ravi Shetty,Vinutha Kumar,2727575,2024-01-26 21:46:25,AC31616233
571,0,Lakshmi Nayak,Nagaraj Kumar,3596258,2024-01-27 02:23:18,AC60242446
572,0,Ravi Kumar,Suresh Rao,3957888,2024-01-27 02:23:18,AC75775860
573,0,Manjunath Naik,Bhavana Iyengar,3634366,2024-01-27 15:29:04,AC75148608
574,0,Girish Rao,Mary Desai,1027293,2024-01-27 15:29:04,AC61584410
575,0,Girish Rao,Girish Patil,2179301,2024-01-27 15:29:04,AC40251728
576,0,Girish Rao,Lakshmi Shetty,10094,2024-01-27 15:29:04,AC99421649
577,0,Girish Shetty,Lakshmi Kumar,4460844,2024-01-27 23:41:18,AC60027290
578,0,Girish Shetty,Vinutha Iyengar,3880953,2024-01-27 23:41:18,AC81298571
579,0,Imran Murthy,Rekha Kumar,4076477,2024-01-28 05:49:40,AC92008134
580,0,Imran Murthy,Basavaraj Gowda,1803540,2024-01-28 05:49:40,AC69892337
581,0,Basavaraj Rao,Imran Kulkarni,4241321,2024-01-28 05:49:40,AC34758099
582,0,Basavaraj Rao,Pooja Nayak,252829,2024-01-28 05:49:40,AC48956334
583,0,Imran Murthy,Fatima Rao,2742651,2024-01-28 05:49:40,AC22254671
584,0,Imran Murthy,Yashwanth Desai,4525879,2024-01-28 05:49:40,AC80077208
585,0,Chetan Reddy,Imran Nayak,3768097,2024-01-28 08:49:35,AC85907946
586,0,Lakshmi Kumar,Shivakumar Kulkarni,3975396,2024-01-28 08:49:35,AC85046799
587,0,Lakshmi Kumar,Deepak Murthy,2724977,2024-01-28 08:49:35,AC46488465
588,0,Lakshmi Kulkarni,Lakshmi Bhat,370837,2024-01-28 14:22:28,AC28534880
589,0,Ravi Reddy,Mary Hegde,2398703,2024-01-28 14:22:28,AC62515763
590,0,Yashwanth Kulkarni,Suresh Desai,3411266,2024-01-28 17:04:37,AC26750717
591,0,Yashwanth Kulkarni,Mary Nayak,3392139,2024-01-28 17:04:37,AC50262225
592,0,Ravi Nayak,Kiran Prasad,4597481,2024-01-28 22:31:50,AC51920877
593,0,Ravi Nayak,Basavaraj Kulkarni,292173,2024-01-28 22:31:50,AC33064546
594,0,Rekha Reddy,Basavaraj Reddy,3813668,2024-01-29 03:52:15,AC12547758
595,0,Rekha Reddy,Shivakumar Iyengar,679142,2024-01-29 03:52:15,AC32242370
596,0,Rekha Reddy,Bhavana Naik,1600165,2024-01-29 03:52:15,AC31435534
597,0,Rekha Reddy,Chetan Murthy,3029617,2024-01-29 03:52:15,AC45818093
598,0,Nagaraj Desai,Chetan Reddy,2720482,2024-01-29 07:52:07,AC62550399
599,0,Anitha Hegde,Imran Reddy,574136,2024-01-29 07:52:07,AC45554659
600,0,Fatima Patil,Pooja Shetty,535292,2024-01-29 07:52:07,AC13017993
601,0,Ravi Hegde,Basavaraj Shetty,2013009,2024-01-29 10:58:22,AC64564844
602,0,Yashwanth Rao,Manjunath Desai,420288,2024-01-29 10:58:22,AC22474865
603,0,Pooja Bhat,Basavaraj Prasad,3273178,2024-01-29 10:58:22,AC28020566
604,0,Pooja Bhat,Ravi Iyengar,1014310,2024-01-29 10:58:22,AC18045699
605,0,Ravi Hegde,Kiran Rao,3610806,2024-01-29 10:58:22,AC61383384
606,0,Imran Reddy,Pooja Murthy,1043812,2024-01-29 12:47:44,AC23956188
607,0,Imran Reddy,Manjunath Kumar,1356912,2024-01-29 12:47:44,AC99906388
608,0,Deepak Naik,Basavaraj Murthy,4321557,2024-01-29 12:47:44,AC10656223
609,0,Deepak Naik,Girish Kulkarni,1267879,2024-01-29 12:47:44,AC10664876
610,0,Deepak Naik,Shivakumar Prasad,3953096,2024-01-29 12:47:44,AC62061318
