LinkID,AccusedA,AccusedB,SharedCases,RingID
14690,Basavaraj Nayak,Lakshmi Prasad,5,0
15016,Basavaraj Rao,Chetan Kulkarni,5,0
15089,Mary Iyengar,Yashwanth Kumar,5,0
15184,Basavaraj Shetty,Shivakumar Naik,5,5
15202,Fatima Murthy,Joseph Reddy,5,2
15226,Mary Naik,Shivakumar Shetty,5,7
15573,Ashwini Naik,Lakshmi Kumar,5,5
15594,Fatima Murthy,Prakash Patil,5,0
15624,Lakshmi Bhat,Mary Gowda,5,0
15691,Shivakumar Desai,Yashwanth Rao,5,4
15844,Chetan Desai,Shivakumar Shetty,5,8
15905,Basavaraj Reddy,Bhavana Gowda,5,1
16180,Nagaraj Patil,Vinutha Patil,5,2
16185,Kiran Shetty,Pooja Desai,5,0
16266,Chetan Kulkarni,Fatima Rao,5,0
16355,Lakshmi Murthy,Yashwanth Rao,5,0
16464,Bhavana Rao,Manjunath Shetty,5,4
16522,Mary Gowda,Shivakumar Prasad,5,0
16525,Anitha Kumar,Mary Gowda,5,0
16628,Bhavana Rao,Kiran Naik,5,0
16751,Ashwini Desai,Chetan Shetty,5,0
16930,Imran Gowda,Shivakumar Prasad,5,0
16994,Anitha Desai,Anitha Nayak,5,0
17020,Nagaraj Kulkarni,Prakash Patil,5,4
17106,Manjunath Desai,Rekha Gowda,5,8
17127,Kiran Naik,Lakshmi Murthy,5,0
17139,Girish Gowda,Manjunath Iyengar,5,6
17144,Girish Kulkarni,Manjunath Rao,5,5
17172,Deepak Naik,Imran Rao,5,8
17332,Rekha Shetty,Suresh Hegde,5,3
17335,Bhavana Gowda,Imran Hegde,5,1
17412,Lakshmi Rao,Shivakumar Hegde,5,7
17472,Kiran Gowda,Prakash Kumar,5,0
17494,Bhavana Nayak,Deepak Murthy,5,2
17527,Fatima Iyengar,Ravi Nayak,5,1
17763,Rekha Reddy,Shivakumar Rao,5,0
17813,Ashwini Murthy,Suresh Kulkarni,5,0
17886,Deepak Rao,Shivakumar Naik,5,7
17982,Kiran Naik,Yashwanth Rao,5,0
18006,Rekha Kumar,Shivakumar Prasad,5,0
18114,Nagaraj Naik,Suresh Gowda,5,0
18130,Basavaraj Iyengar,Girish Hegde,5,3
18159,Anitha Bhat,Manjunath Gowda,5,7
18233,Lakshmi Kulkarni,Nagaraj Bhat,5,3
18324,Manjunath Shetty,Pooja Desai,5,4
18379,Deepak Rao,Lakshmi Nayak,5,7
18536,Kiran Hegde,Rekha Kumar,5,3
18592,Anitha Reddy,Suresh Bhat,5,7
18701,Bhavana Desai,Vinutha Patil,5,5
18712,Manjunath Bhat,Prakash Rao,5,0
18816,Girish Kulkarni,Imran Murthy,5,5
18827,Basavaraj Desai,Shivakumar Prasad,5,0
18836,Manjunath Reddy,Shivakumar Desai,5,4
18988,Pooja Kumar,Prakash Nayak,5,8
19063,Lakshmi Hegde,Manjunath Prasad,5,1
19070,Joseph Iyengar,Yashwanth Murthy,5,6
19122,Lakshmi Nayak,Yashwanth Murthy,5,1
19192,Imran Nayak,Manjunath Patil,5,0
19226,Ashwini Desai,Ravi Patil,5,0
19236,Rekha Iyengar,Shivakumar Desai,5,4
19342,Deepak Rao,Suresh Iyengar,5,7
19502,Nagaraj Kulkarni,Suresh Desai,5,4
19614,Deepak Prasad,Manjunath Reddy,5,0
19615,Anitha Patil,Manjunath Reddy,5,0
19706,Shivakumar Shetty,Vinutha Naik,5,8
19864,Kiran Kumar,Shivakumar Naik,5,5
19946,Ashwini Desai,Kiran Reddy,5,7
20239,Basavaraj Naik,Chetan Patil,5,4
20256,Basavaraj Murthy,Pooja Shetty,5,6
20289,Anitha Reddy,Chetan Kulkarni,5,0
20508,Basavaraj Kumar,Fatima Prasad,5,0
20547,Pooja Murthy,Ravi Kumar,5,0
20558,Anitha Naik,Shivakumar Shetty,5,8
20572,Fatima Murthy,Pooja Kulkarni,5,0
20773,Basavaraj Patil,Prakash Naik,5,2
20863,Rekha Desai,Yashwanth Rao,5,0
20877,Prakash Reddy,Suresh Reddy,5,0
20892,Imran Reddy,Pooja Shetty,5,6
21128,Girish Hegde,Vinutha Reddy,5,4
21284,Basavaraj Reddy,Joseph Kumar,5,2
21403,Basavaraj Bhat,Kiran Hegde,5,2
21736,Nagaraj Bhat,Nagaraj Patil,5,3
21821,Anitha Kumar,Ravi Naik,5,7
22247,Girish Rao,Nagaraj Murthy,5,0
22303,Ashwini Kumar,Bhavana Naik,5,3
22389,Bhavana Gowda,Manjunath Kumar,5,1
22634,Basavaraj Patil,Lakshmi Prasad,5,2
22677,Joseph Shetty,Rekha Iyengar,5,4
22776,Girish Reddy,Yashwanth Bhat,5,3
22922,Fatima Shetty,Vinutha Kulkarni,5,7
23174,Anitha Rao,Ashwini Iyengar,5,4
23215,Ashwini Desai,Imran Kumar,5,0
23232,Lakshmi Kumar,Shivakumar Desai,5,4
23376,Joseph Shetty,Nagaraj Kulkarni,5,4
23399,Kiran Shetty,Yashwanth Bhat,5,3
23431,Girish Hegde,Lakshmi Murthy,5,4
23808,Deepak Hegde,Manjunath Gowda,5,0
24218,Imran Desai,Rekha Nayak,5,8
24517,Anitha Patil,Suresh Desai,5,0
24827,Chetan Shetty,Suresh Kumar,5,0
24916,Basavaraj Bhat,Mary Hegde,5,2
24982,Shivakumar Shetty,Yashwanth Reddy,5,8
25269,Bhavana Shetty,Ravi Hegde,5,0
25383,Chetan Patil,Fatima Murthy,5,4
26149,Nagaraj Kulkarni,Rekha Nayak,5,4
26219,Deepak Kulkarni,Vinutha Shetty,5,0
26535,Girish Reddy,Imran Desai,5,8
26843,Bhavana Shetty,Deepak Rao,5,7
27276,Basavaraj Bhat,Lakshmi Hegde,5,2
27712,Chetan Shetty,Suresh Bhat,5,7
28046,Joseph Prasad,Suresh Desai,5,0
29249,Deepak Rao,Manjunath Nayak,5,7
31070,Girish Nayak,Yashwanth Desai,5,0
31405,Ashwini Hegde,Yashwanth Murthy,5,6
31676,Manjunath Kulkarni,Shivakumar Nayak,5,0
31778,Ashwini Iyengar,Prakash Rao,5,4
32049,Chetan Hegde,Rekha Patil,5,0
32078,Manjunath Prasad,Yashwanth Hegde,5,0
33949,Anitha Rao,Chetan Kulkarni,5,4
2,Bhavana Gowda,Manjunath Bhat,4,1
44,Shivakumar Shetty,Vinutha Prasad,4,8
49,Joseph Shetty,Prakash Shetty,4,4
59,Mary Hegde,Prakash Kumar,4,5
63,Bhavana Bhat,Suresh Prasad,4,0
80,Nagaraj Reddy,Yashwanth Gowda,4,7
81,Basavaraj Iyengar,Bhavana Gowda,4,3
87,Lakshmi Nayak,Yashwanth Kumar,4,1
89,Lakshmi Nayak,Prakash Gowda,4,1
95,Pooja Naik,Prakash Prasad,4,0
96,Pooja Naik,Suresh Shetty,4,0
108,Anitha Kumar,Bhavana Shetty,4,0
112,Fatima Shetty,Rekha Bhat,4,7
122,Lakshmi Iyengar,Shivakumar Kumar,4,0
161,Mary Iyengar,Vinutha Shetty,4,0
166,Girish Shetty,Pooja Kulkarni,4,0
172,Basavaraj Patil,Bhavana Nayak,4,2
178,Basavaraj Patil,Chetan Prasad,4,2
182,Girish Bhat,Rekha Bhat,4,6
186,Lakshmi Desai,Mary Naik,4,7
187,Lakshmi Desai,Ravi Prasad,4,0
193,Joseph Desai,Nagaraj Gowda,4,0
203,Ashwini Desai,Deepak Kumar,4,0
208,Deepak Kumar,Imran Murthy,4,0
211,Lakshmi Reddy,Ravi Reddy,4,8
220,Basavaraj Bhat,Basavaraj Kulkarni,4,2
244,Anitha Reddy,Yashwanth Kulkarni,4,0
254,Imran Kumar,Manjunath Reddy,4,0
262,Mary Nayak,Vinutha Bhat,4,0
293,Kiran Hegde,Rekha Gowda,4,3
312,Bhavana Naik,Pooja Rao,4,3
327,Lakshmi Murthy,Yashwanth Shetty,4,0
328,Lakshmi Murthy,Ravi Reddy,4,1
332,Mary Iyengar,Rekha Prasad,4,0
344,Deepak Nayak,Vinutha Rao,4,0
349,Prakash Kumar,Vinutha Rao,4,0
356,Anitha Prasad,Suresh Kumar,4,0
358,Bhavana Desai,Pooja Shetty,4,5
363,Basavaraj Reddy,Chetan Hegde,4,0
395,Mary Desai,Nagaraj Bhat,4,3
399,Lakshmi Murthy,Prakash Kulkarni,4,7
430,Joseph Kulkarni,Kiran Bhat,4,0
434,Basavaraj Patil,Yashwanth Bhat,4,2
442,Lakshmi Kumar,Lakshmi Patil,4,4
448,Basavaraj Iyengar,Prakash Naik,4,3
452,Girish Kulkarni,Joseph Hegde,4,5
473,Ashwini Kulkarni,Chetan Naik,4,0
482,Ashwini Naik,Vinutha Rao,4,5
512,Joseph Prasad,Ravi Gowda,4,3
559,Kiran Patil,Nagaraj Iyengar,4,0
563,Chetan Kulkarni,Manjunath Nayak,4,5
587,Chetan Patil,Rekha Desai,4,4
591,Bhavana Reddy,Girish Prasad,4,0
592,Nagaraj Kumar,Prakash Kumar,4,0
609,Pooja Murthy,Vinutha Kumar,4,0
612,Bhavana Kumar,Deepak Rao,4,7
622,Pooja Iyengar,Suresh Prasad,4,5
631,Deepak Reddy,Vinutha Iyengar,4,0
649,Nagaraj Bhat,Yashwanth Gowda,4,3
665,Nagaraj Murthy,Pooja Murthy,4,0
666,Joseph Nayak,Pooja Murthy,4,0
671,Anitha Patil,Shivakumar Prasad,4,0
678,Manjunath Gowda,Vinutha Rao,4,0
689,Anitha Rao,Suresh Rao,4,4
694,Rekha Patil,Yashwanth Nayak,4,0
708,Kiran Prasad,Prakash Bhat,4,0
722,Anitha Nayak,Nagaraj Gowda,4,0
731,Anitha Rao,Chetan Kumar,4,4
732,Chetan Kumar,Prakash Patil,4,0
738,Manjunath Rao,Shivakumar Shetty,4,8
741,Anitha Prasad,Imran Nayak,4,0
749,Anitha Kulkarni,Vinutha Patil,4,2
756,Manjunath Kulkarni,Ravi Prasad,4,0
765,Anitha Patil,Rekha Reddy,4,0
771,Fatima Kulkarni,Nagaraj Kulkarni,4,3
779,Prakash Patil,Suresh Patil,4,0
780,Prakash Patil,Yashwanth Patil,4,0
789,Ashwini Naik,Lakshmi Hegde,4,5
808,Ravi Kulkarni,Yashwanth Reddy,4,5
825,Basavaraj Patil,Rekha Bhat,4,2
829,Lakshmi Kulkarni,Suresh Patil,4,0
832,Deepak Prasad,Prakash Murthy,4,0
833,Kiran Kumar,Shivakumar Patil,4,0
841,Joseph Kulkarni,Shivakumar Nayak,4,0
850,Anitha Nayak,Mary Naik,4,7
859,Lakshmi Kumar,Pooja Murthy,4,4
862,Bhavana Nayak,Kiran Iyengar,4,2
863,Kiran Iyengar,Kiran Murthy,4,8
865,Joseph Kumar,Kiran Murthy,4,2
875,Lakshmi Desai,Yashwanth Rao,4,0
877,Bhavana Reddy,Manjunath Iyengar,4,0
888,Joseph Patil,Pooja Rao,4,3
894,Ashwini Bhat,Bhavana Rao,4,0
910,Chetan Iyengar,Manjunath Kulkarni,4,0
914,Joseph Prasad,Yashwanth Hegde,4,0
923,Manjunath Prasad,Mary Naik,4,7
942,Rekha Patil,Vinutha Gowda,4,0
945,Pooja Rao,Yashwanth Reddy,4,7
974,Anitha Kumar,Nagaraj Patil,4,2
977,Basavaraj Patil,Ravi Shetty,4,2
978,Kiran Kulkarni,Ravi Shetty,4,5
984,Chetan Shetty,Prakash Kulkarni,4,7
1004,Lakshmi Shetty,Ravi Nayak,4,1
1005,Girish Murthy,Lakshmi Shetty,4,0
1009,Girish Rao,Yashwanth Desai,4,0
1020,Girish Kulkarni,Nagaraj Gowda,4,5
1029,Imran Reddy,Prakash Shetty,4,0
1032,Manjunath Patil,Manjunath Rao,4,0
1043,Bhavana Nayak,Girish Patil,4,2
1053,Ravi Hegde,Suresh Patil,4,0
1077,Ashwini Shetty,Joseph Kulkarni,4,0
1112,Basavaraj Kulkarni,Pooja Desai,4,0
1115,Bhavana Gowda,Chetan Bhat,4,1
1116,Basavaraj Kulkarni,Chetan Bhat,4,0
1117,Basavaraj Kulkarni,Bhavana Gowda,4,1
1120,Ashwini Gowda,Suresh Hegde,4,0
1199,Joseph Iyengar,Suresh Rao,4,6
1204,Chetan Gowda,Shivakumar Prasad,4,0
1221,Anitha Reddy,Mary Patil,4,0
1231,Ashwini Gowda,Girish Kulkarni,4,5
1236,Girish Rao,Nagaraj Rao,4,0
1248,Fatima Shetty,Imran Reddy,4,7
1268,Vinutha Patil,Yashwanth Rao,4,2
1295,Lakshmi Rao,Manjunath Kulkarni,4,7
1305,Ravi Rao,Shivakumar Shetty,4,8
1329,Basavaraj Desai,Basavaraj Naik,4,0
1331,Anitha Kulkarni,Nagaraj Iyengar,4,0
1337,Ashwini Bhat,Shivakumar Iyengar,4,0
1339,Bhavana Gowda,Shivakumar Hegde,4,1
1340,Bhavana Gowda,Kiran Bhat,4,1
1372,Anitha Patil,Kiran Kumar,4,0
1384,Fatima Shetty,Joseph Kulkarni,4,7
1385,Bhavana Shetty,Chetan Kulkarni,4,0
1386,Basavaraj Bhat,Bhavana Shetty,4,2
1409,Chetan Iyengar,Ravi Naik,4,7
1416,Lakshmi Nayak,Ravi Kumar,4,1
1417,Imran Reddy,Pooja Prasad,4,0
1443,Girish Rao,Manjunath Naik,4,0
1454,Basavaraj Iyengar,Shivakumar Desai,4,3
1455,Anitha Gowda,Basavaraj Iyengar,4,3
1465,Fatima Hegde,Yashwanth Rao,4,0
1480,Prakash Reddy,Ravi Prasad,4,0
1489,Bhavana Rao,Joseph Patil,4,3
1491,Chetan Murthy,Vinutha Rao,4,0
1495,Lakshmi Iyengar,Prakash Patil,4,0
1504,Nagaraj Hegde,Suresh Prasad,4,0
1507,Bhavana Hegde,Rekha Reddy,4,0
1510,Kiran Gowda,Suresh Desai,4,0
1517,Chetan Kulkarni,Deepak Rao,4,7
1545,Vinutha Murthy,Vinutha Rao,4,0
1550,Mary Murthy,Nagaraj Nayak,4,8
1576,Rekha Rao,Vinutha Rao,4,0
1608,Fatima Iyengar,Imran Desai,4,1
1626,Fatima Kulkarni,Yashwanth Gowda,4,3
1629,Joseph Kulkarni,Pooja Rao,4,7
1635,Bhavana Iyengar,Prakash Murthy,4,0
1649,Basavaraj Rao,Joseph Iyengar,4,6
1682,Joseph Murthy,Shivakumar Shetty,4,8
1684,Chetan Iyengar,Shivakumar Shetty,4,8
1685,Lakshmi Desai,Shivakumar Shetty,4,8
1704,Joseph Gowda,Joseph Prasad,4,0
1717,Fatima Shetty,Mary Hegde,4,7
1727,Basavaraj Reddy,Joseph Nayak,4,0
1732,Shivakumar Desai,Shivakumar Kumar,4,4
1733,Lakshmi Iyengar,Ravi Bhat,4,0
1734,Lakshmi Iyengar,Yashwanth Patil,4,0
1753,Joseph Nayak,Pooja Shetty,4,6
1758,Kiran Desai,Vinutha Rao,4,0
1815,Anitha Murthy,Manjunath Desai,4,8
1817,Pooja Desai,Shivakumar Shetty,4,8
1820,Joseph Prasad,Nagaraj Gowda,4,0
1832,Fatima Bhat,Joseph Kulkarni,4,0
1845,Fatima Hegde,Imran Bhat,4,0
1852,Mary Desai,Suresh Gowda,4,0
1853,Anitha Shetty,Ashwini Iyengar,4,4
1883,Imran Desai,Shivakumar Shetty,4,8
1884,Rekha Patil,Shivakumar Shetty,4,8
1912,Chetan Gowda,Suresh Gowda,4,0
1937,Imran Naik,Ravi Reddy,4,1
1954,Imran Naik,Vinutha Desai,4,0
1973,Ravi Gowda,Suresh Iyengar,4,3
1988,Anitha Naik,Rekha Shetty,4,3
1990,Ashwini Prasad,Manjunath Gowda,4,0
1995,Mary Prasad,Vinutha Kulkarni,4,0
2009,Pooja Hegde,Ravi Naik,4,7
2011,Ashwini Desai,Rekha Gowda,4,0
2014,Deepak Patil,Suresh Patil,4,2
2016,Bhavana Patil,Chetan Patil,4,4
2029,Imran Nayak,Prakash Hegde,4,0
2040,Mary Desai,Rekha Bhat,4,0
2050,Deepak Naik,Manjunath Prasad,4,0
2077,Joseph Gowda,Suresh Nayak,4,0
2088,Lakshmi Rao,Yashwanth Kulkarni,4,7
2103,Lakshmi Shetty,Rekha Kulkarni,4,0
2116,Prakash Gowda,Suresh Bhat,4,7
2122,Girish Rao,Joseph Desai,4,0
2126,Anitha Iyengar,Deepak Kumar,4,0
2131,Kiran Nayak,Manjunath Nayak,4,5
2152,Basavaraj Nayak,Vinutha Bhat,4,0
2159,Bhavana Shetty,Yashwanth Kulkarni,4,0
2191,Manjunath Kumar,Yashwanth Hegde,4,3
2210,Anitha Kumar,Ravi Desai,4,0
2217,Bhavana Kumar,Shivakumar Naik,4,5
2236,Bhavana Kumar,Bhavana Nayak,4,2
2248,Imran Gowda,Vinutha Reddy,4,0
2249,Ashwini Reddy,Suresh Nayak,4,0
2252,Bhavana Nayak,Ravi Hegde,4,2
2276,Fatima Shetty,Mary Iyengar,4,7
2280,Mary Nayak,Shivakumar Naik,4,5
2282,Prakash Desai,Prakash Reddy,4,0
2283,Ashwini Iyengar,Prakash Reddy,4,4
2321,Bhavana Reddy,Yashwanth Desai,4,0
2331,Girish Kulkarni,Shivakumar Naik,4,5
2346,Girish Shetty,Suresh Shetty,4,0
2359,Rekha Murthy,Suresh Bhat,4,7
2363,Anitha Iyengar,Manjunath Iyengar,4,0
2369,Kiran Patil,Rekha Murthy,4,7
2374,Deepak Kulkarni,Mary Bhat,4,0
2378,Bhavana Nayak,Manjunath Patil,4,2
2389,Fatima Bhat,Ravi Rao,4,0
2399,Nagaraj Rao,Vinutha Kulkarni,4,0
2406,Deepak Patil,Mary Naik,4,2
2407,Chetan Kulkarni,Suresh Rao,4,0
2414,Shivakumar Reddy,Suresh Rao,4,0
2425,Anitha Nayak,Manjunath Prasad,4,0
2449,Basavaraj Prasad,Ravi Hegde,4,0
2471,Joseph Kumar,Nagaraj Rao,4,2
2473,Manjunath Kulkarni,Mary Murthy,4,8
2481,Deepak Rao,Prakash Rao,4,7
2492,Deepak Gowda,Vinutha Kumar,4,0
2507,Ashwini Gowda,Deepak Hegde,4,0
2537,Pooja Patil,Suresh Kumar,4,0
2540,Manjunath Patil,Pooja Shetty,4,6
2542,Manjunath Reddy,Rekha Prasad,4,0
2555,Kiran Reddy,Prakash Iyengar,4,7
2556,Manjunath Desai,Prakash Iyengar,4,8
2558,Anitha Murthy,Chetan Shetty,4,0
2561,Pooja Naik,Prakash Kumar,4,0
2577,Fatima Patil,Kiran Desai,4,0
2582,Fatima Murthy,Nagaraj Bhat,4,3
2587,Suresh Iyengar,Vinutha Patil,4,2
2626,Manjunath Prasad,Prakash Reddy,4,0
2644,Anitha Murthy,Kiran Kumar,4,0
2662,Girish Bhat,Vinutha Kumar,4,6
2663,Vinutha Kumar,Yashwanth Iyengar,4,7
2664,Girish Bhat,Yashwanth Iyengar,4,6
2672,Mary Naik,Prakash Bhat,4,7
2680,Manjunath Patil,Ravi Nayak,4,1
2689,Pooja Desai,Shivakumar Nayak,4,0
2696,Ashwini Desai,Joseph Hegde,4,7
2717,Kiran Gowda,Mary Hegde,4,5
2729,Shivakumar Naik,Vinutha Shetty,4,5
2749,Kiran Patil,Manjunath Bhat,4,0
2751,Fatima Kulkarni,Ravi Gowda,4,3
2752,Ashwini Naik,Fatima Kulkarni,4,5
2761,Ashwini Naik,Nagaraj Kulkarni,4,5
2762,Lakshmi Nayak,Shivakumar Murthy,4,1
2768,Bhavana Nayak,Vinutha Nayak,4,2
2796,Girish Iyengar,Vinutha Hegde,4,0
2797,Girish Iyengar,Vinutha Desai,4,0
2820,Pooja Naik,Rekha Gowda,4,0
2824,Joseph Nayak,Vinutha Bhat,4,0
2825,Fatima Kulkarni,Vinutha Bhat,4,3
2833,Anitha Nayak,Nagaraj Rao,4,0
2842,Chetan Hegde,Chetan Murthy,4,0
2847,Joseph Kulkarni,Vinutha Bhat,4,0
2857,Rekha Shetty,Yashwanth Rao,4,3
2867,Deepak Rao,Fatima Shetty,4,7
2882,Deepak Rao,Pooja Patil,4,7
2897,Joseph Reddy,Shivakumar Murthy,4,2
2902,Manjunath Desai,Ravi Gowda,4,8
2906,Pooja Murthy,Shivakumar Shetty,4,8
2908,Prakash Reddy,Vinutha Kumar,4,0
2913,Shivakumar Shetty,Suresh Desai,4,8
2915,Imran Patil,Pooja Hegde,4,0
2940,Prakash Rao,Shivakumar Desai,4,4
2973,Lakshmi Patil,Mary Prasad,4,0
2975,Bhavana Murthy,Deepak Bhat,4,0
2996,Anitha Kumar,Bhavana Rao,4,0
3000,Ashwini Bhat,Bhavana Kulkarni,4,0
3059,Pooja Naik,Ravi Patil,4,0
3066,Kiran Kumar,Prakash Hegde,4,0
3084,Basavaraj Prasad,Bhavana Prasad,4,3
3091,Kiran Prasad,Ravi Shetty,4,0
3100,Fatima Prasad,Lakshmi Naik,4,0
3122,Basavaraj Naik,Rekha Gowda,4,0
3187,Basavaraj Reddy,Rekha Gowda,4,0
3208,Manjunath Bhat,Mary Naik,4,7
3227,Manjunath Rao,Suresh Rao,4,0
3240,Basavaraj Nayak,Deepak Bhat,4,0
3242,Manjunath Shetty,Vinutha Reddy,4,4
3243,Deepak Bhat,Manjunath Shetty,4,4
3250,Imran Prasad,Mary Desai,4,0
3276,Pooja Nayak,Vinutha Kulkarni,4,0
3282,Kiran Iyengar,Mary Murthy,4,8
3288,Chetan Kulkarni,Imran Nayak,4,0
3296,Fatima Kumar,Kiran Hegde,4,3
3352,Bhavana Gowda,Vinutha Murthy,4,1
3370,Bhavana Nayak,Suresh Kumar,4,2
3375,Manjunath Naik,Mary Murthy,4,8
3379,Lakshmi Patil,Pooja Desai,4,0
3413,Fatima Kumar,Imran Reddy,4,0
3424,Girish Reddy,Mary Reddy,4,5
3443,Basavaraj Hegde,Shivakumar Shetty,4,8
3444,Anitha Kulkarni,Shivakumar Shetty,4,8
3465,Ashwini Desai,Pooja Iyengar,4,5
3479,Bhavana Kulkarni,Girish Reddy,4,0
3490,Girish Iyengar,Joseph Desai,4,0
3494,Joseph Desai,Shivakumar Naik,4,5
3531,Chetan Prasad,Deepak Iyengar,4,6
3558,Mary Naik,Suresh Nayak,4,7
3563,Manjunath Nayak,Ravi Murthy,4,5
3566,Bhavana Rao,Ravi Murthy,4,0
3595,Imran Kumar,Suresh Naik,4,0
3613,Bhavana Kumar,Prakash Shetty,4,0
3614,Lakshmi Nayak,Prakash Patil,4,1
3615,Lakshmi Nayak,Prakash Shetty,4,1
3616,Prakash Patil,Prakash Shetty,4,0
3621,Imran Reddy,Mary Desai,4,0
3625,Deepak Kulkarni,Prakash Patil,4,0
3637,Imran Murthy,Kiran Kulkarni,4,5
3683,Bhavana Desai,Fatima Iyengar,4,5
3687,Prakash Hegde,Ravi Nayak,4,1
3690,Bhavana Reddy,Shivakumar Patil,4,0
3703,Imran Murthy,Suresh Murthy,4,0
3714,Kiran Iyengar,Ravi Desai,4,0
3715,Kiran Iyengar,Rekha Patil,4,0
3716,Ravi Desai,Rekha Patil,4,0
3730,Fatima Kulkarni,Nagaraj Bhat,4,3
3758,Bhavana Nayak,Pooja Iyengar,4,2
3759,Pooja Iyengar,Ravi Hegde,4,5
3762,Prakash Kulkarni,Rekha Murthy,4,7
3771,Lakshmi Reddy,Rekha Gowda,4,8
3791,Manjunath Reddy,Ravi Rao,4,0
3806,Vinutha Prasad,Yashwanth Shetty,4,0
3808,Kiran Desai,Kiran Gowda,4,0
3830,Kiran Naik,Suresh Nayak,4,0
3843,Chetan Reddy,Yashwanth Reddy,4,1
3876,Deepak Bhat,Suresh Iyengar,4,0
3889,Deepak Bhat,Manjunath Kulkarni,4,0
3890,Deepak Bhat,Nagaraj Kulkarni,4,4
3921,Pooja Bhat,Ravi Nayak,4,5
3922,Basavaraj Bhat,Nagaraj Bhat,4,2
3929,Ashwini Iyengar,Kiran Iyengar,4,4
3957,Prakash Reddy,Suresh Murthy,4,0
3959,Mary Kulkarni,Prakash Reddy,4,0
3968,Basavaraj Gowda,Lakshmi Naik,4,0
3971,Chetan Hegde,Manjunath Desai,4,8
4011,Chetan Naik,Kiran Desai,4,0
4012,Basavaraj Patil,Chetan Shetty,4,2
4014,Chetan Shetty,Imran Reddy,4,0
4029,Manjunath Desai,Suresh Prasad,4,8
4038,Manjunath Gowda,Ravi Reddy,4,1
4065,Manjunath Iyengar,Rekha Kumar,4,0
4067,Ashwini Kumar,Ashwini Prasad,4,0
4088,Kiran Patil,Nagaraj Bhat,4,3
4092,Nagaraj Nayak,Prakash Gowda,4,0
4094,Basavaraj Hegde,Joseph Kumar,4,2
4099,Anitha Shetty,Girish Hegde,4,4
4108,Rekha Bhat,Rekha Murthy,4,7
4111,Girish Bhat,Lakshmi Shetty,4,6
4112,Girish Bhat,Girish Gowda,4,6
4113,Basavaraj Kumar,Chetan Desai,4,0
4119,Bhavana Kumar,Ravi Rao,4,0
4120,Lakshmi Nayak,Pooja Iyengar,4,1
4141,Basavaraj Patil,Fatima Murthy,4,2
4153,Anitha Naik,Prakash Rao,4,0
4166,Chetan Kumar,Deepak Kulkarni,4,0
4218,Vinutha Patil,Yashwanth Murthy,4,2
4219,Mary Desai,Vinutha Patil,4,2
4225,Mary Shetty,Nagaraj Rao,4,0
4236,Ashwini Reddy,Rekha Kumar,4,0
4246,Fatima Kumar,Pooja Shetty,4,6
4273,Ravi Shetty,Yashwanth Iyengar,4,7
4307,Ashwini Reddy,Prakash Hegde,4,0
4309,Manjunath Desai,Mary Murthy,4,8
4314,Anitha Kumar,Suresh Nayak,4,0
4316,Prakash Prasad,Yashwanth Reddy,4,5
4339,Ashwini Iyengar,Chetan Patil,4,4
4362,Fatima Gowda,Fatima Shetty,4,1
4363,Fatima Shetty,Imran Nayak,4,7
4378,Chetan Kulkarni,Rekha Kumar,4,0
4387,Rekha Kulkarni,Rekha Patil,4,0
4422,Girish Murthy,Shivakumar Kulkarni,4,0
4457,Joseph Iyengar,Kiran Kumar,4,6
4523,Lakshmi Desai,Manjunath Patil,4,0
4549,Joseph Kulkarni,Ravi Reddy,4,1
4566,Deepak Bhat,Deepak Hegde,4,0
4568,Manjunath Kumar,Rekha Patil,4,3
4570,Manjunath Kumar,Nagaraj Kumar,4,3
4571,Kiran Iyengar,Yashwanth Rao,4,0
4584,Suresh Prasad,Yashwanth Gowda,4,0
4586,Imran Reddy,Nagaraj Murthy,4,0
4598,Bhavana Nayak,Prakash Kulkarni,4,2
4611,Ravi Shetty,Rekha Kulkarni,4,0
4612,Prakash Kumar,Ravi Shetty,4,0
4615,Joseph Prasad,Prakash Reddy,4,0
4616,Fatima Kulkarni,Joseph Prasad,4,3
4619,Bhavana Nayak,Vinutha Patil,4,2
4636,Ashwini Shetty,Prakash Rao,4,0
4638,Fatima Iyengar,Imran Rao,4,1
4649,Kiran Bhat,Nagaraj Patil,4,2
4650,Prakash Naik,Vinutha Shetty,4,2
4662,Joseph Prasad,Manjunath Rao,4,0
4719,Imran Rao,Nagaraj Kulkarni,4,8
4728,Imran Murthy,Prakash Kulkarni,4,7
4748,Pooja Desai,Suresh Hegde,4,0
4757,Mary Iyengar,Yashwanth Desai,4,0
4779,Vinutha Iyengar,Vinutha Kumar,4,0
4786,Kiran Kulkarni,Prakash Shetty,4,5
4794,Chetan Kulkarni,Girish Reddy,4,0
4807,Basavaraj Reddy,Fatima Shetty,4,7
4811,Lakshmi Gowda,Nagaraj Iyengar,4,0
4821,Chetan Naik,Suresh Desai,4,0
4827,Lakshmi Shetty,Suresh Prasad,4,0
4845,Chetan Kumar,Fatima Kumar,4,0
4852,Nagaraj Rao,Pooja Kumar,4,8
4853,Nagaraj Desai,Pooja Kumar,4,8
4854,Nagaraj Desai,Nagaraj Rao,4,0
4872,Ashwini Rao,Ravi Iyengar,4,0
4894,Prakash Shetty,Shivakumar Kulkarni,4,0
4896,Prakash Shetty,Shivakumar Patil,4,0
