ComplainantID,CaseMasterID,ComplainantName,AgeYear,Gender,Occupation,Religion,Caste
911,911,Pooja Naik,56,M,Student,Muslim,ST
913,913,Deepak Reddy,51,F,Unemployed,Jain,ST
915,915,Rekha Desai,70,M,Business,Hindu,General
917,917,Suresh Kumar,64,M,Student,Christian,Not Recorded
919,919,Deepak Patil,56,F,Business,Muslim,OBC
921,921,Basavaraj Prasad,42,M,Student,Muslim,General
923,923,Ashwini Kumar,59,M,Driver,Hindu,ST
925,925,Deepak Reddy,53,F,Student,Hindu,Not Recorded
927,927,Lakshmi Patil,35,M,Unemployed,Jain,SC
929,929,Chetan Rao,20,M,Farmer,Hindu,General
931,931,Ashwini Prasad,23,F,Farmer,Muslim,ST
933,933,Imran Bhat,29,F,Farmer,Muslim,SC
935,935,Yashwanth Kumar,67,M,IT Professional,Jain,OBC
937,937,Vinutha Patil,26,M,Driver,Muslim,ST
939,939,Deepak Prasad,66,M,Govt Employee,Hindu,SC
941,941,Prakash Kulkarni,67,M,Driver,Other,General
943,943,Girish Patil,26,F,IT Professional,Muslim,General
945,945,Fatima Patil,56,M,Farmer,Christian,ST
947,947,Suresh Kulkarni,36,M,Unemployed,Christian,ST
949,949,Mary Patil,34,F,Daily Wage,Hindu,Not Recorded
951,951,Manjunath Iyengar,64,M,IT Professional,Christian,General
953,953,Fatima Bhat,35,M,Govt Employee,Other,OBC
955,955,Nagaraj Hegde,19,F,Driver,Jain,OBC
957,957,Nagaraj Patil,59,F,Student,Other,OBC
959,959,Fatima Prasad,37,F,IT Professional,Hindu,OBC
961,961,Imran Nayak,55,M,Unemployed,Hindu,Not Recorded
963,963,Ravi Kulkarni,35,M,Student,Christian,Not Recorded
965,965,Anitha Murthy,29,F,Student,Christian,OBC
967,967,Manjunath Murthy,44,M,Student,Christian,ST
969,969,Pooja Nayak,68,F,Unemployed,Other,OBC
971,971,Deepak Patil,32,F,Driver,Hindu,General
973,973,Mary Naik,38,M,IT Professional,Jain,ST
975,975,Girish Kumar,65,M,Unemployed,Hindu,General
977,977,Bhavana Rao,43,F,Driver,Other,Not Recorded
979,979,Ashwini Kumar,20,M,IT Professional,Hindu,ST
981,981,Kiran Desai,35,F,IT Professional,Christian,ST
983,983,Shivakumar Bhat,30,M,Farmer,Jain,SC
985,985,Ravi Bhat,57,M,Govt Employee,Christian,OBC
987,987,Kiran Prasad,20,M,Daily Wage,Hindu,SC
989,989,Suresh Shetty,46,F,Driver,Hindu,SC
991,991,Deepak Patil,36,M,IT Professional,Christian,Not Recorded
993,993,Imran Nayak,62,M,Driver,Muslim,General
995,995,Shivakumar Reddy,37,M,Unemployed,Hindu,ST
997,997,Prakash Patil,22,F,Farmer,Jain,ST
999,999,Joseph Prasad,30,F,Farmer,Christian,General
1001,1001,Bhavana Prasad,63,F,Govt Employee,Other,SC
1003,1003,Fatima Kumar,32,M,Business,Hindu,SC
1005,1005,Anitha Shetty,49,M,Student,Jain,Not Recorded
1007,1007,Ravi Hegde,38,M,Farmer,Other,ST
1009,1009,Suresh Desai,36,M,Daily Wage,Christian,Not Recorded
1011,1011,Suresh Naik,45,F,Govt Employee,Jain,Not Recorded
1013,1013,Imran Hegde,53,M,Student,Christian,OBC
1015,1015,Deepak Bhat,62,M,Govt Employee,Other,OBC
1017,1017,Chetan Kulkarni,70,F,Govt Employee,Jain,SC
1019,1019,Kiran Prasad,61,M,Student,Muslim,General
1021,1021,Mary Kumar,55,M,Unemployed,Christian,Not Recorded
1023,1023,Manjunath Shetty,23,M,IT Professional,Christian,ST
1025,1025,Girish Kulkarni,55,F,Student,Christian,SC
1027,1027,Manjunath Patil,22,M,Daily Wage,Jain,SC
1029,1029,Suresh Kulkarni,44,F,Farmer,Other,General
1031,1031,Shivakumar Naik,45,M,Business,Muslim,Not Recorded
1033,1033,Kiran Hegde,67,M,Unemployed,Jain,General
1035,1035,Ravi Rao,61,M,Daily Wage,Christian,Not Recorded
1037,1037,Yashwanth Murthy,51,M,Daily Wage,Hindu,General
1039,1039,Yashwanth Shetty,70,M,Farmer,Hindu,ST
1041,1041,Fatima Nayak,37,M,Student,Other,SC
1043,1043,Mary Nayak,53,F,IT Professional,Jain,Not Recorded
1045,1045,Girish Murthy,26,M,IT Professional,Christian,SC
1047,1047,Girish Rao,49,M,Student,Christian,ST
1049,1049,Shivakumar Desai,65,F,Govt Employee,Hindu,Not Recorded
1051,1051,Manjunath Shetty,61,M,Daily Wage,Christian,General
1053,1053,Anitha Patil,19,F,Driver,Hindu,Not Recorded
1055,1055,Kiran Gowda,50,F,IT Professional,Muslim,SC
1057,1057,Manjunath Shetty,70,M,Student,Christian,SC
1059,1059,Shivakumar Iyengar,66,M,Business,Jain,ST
1061,1061,Bhavana Murthy,70,M,Business,Hindu,Not Recorded
1063,1063,Rekha Kumar,40,M,Govt Employee,Hindu,OBC
1065,1065,Girish Hegde,39,F,Unemployed,Hindu,SC
1067,1067,Suresh Shetty,36,M,Daily Wage,Other,General
1069,1069,Mary Iyengar,57,F,Business,Hindu,Not Recorded
1071,1071,Nagaraj Reddy,35,M,Business,Muslim,Not Recorded
1073,1073,Bhavana Iyengar,65,F,Daily Wage,Christian,General
1075,1075,Nagaraj Naik,21,F,Daily Wage,Hindu,OBC
1077,1077,Lakshmi Patil,27,M,IT Professional,Jain,SC
1079,1079,Mary Prasad,40,F,Daily Wage,Hindu,SC
1081,1081,Bhavana Kumar,66,M,Govt Employee,Christian,ST
1083,1083,Girish Prasad,46,M,IT Professional,Jain,SC
1085,1085,Ravi Murthy,58,M,Farmer,Muslim,SC
1087,1087,Imran Desai,30,F,Govt Employee,Muslim,ST
1089,1089,Imran Kulkarni,64,F,Govt Employee,Jain,Not Recorded
1091,1091,Basavaraj Kumar,53,F,Farmer,Other,Not Recorded
1093,1093,Girish Rao,67,M,Govt Employee,Christian,SC
1095,1095,Deepak Murthy,66,M,Farmer,Christian,General
1097,1097,Suresh Iyengar,34,F,Govt Employee,Jain,SC
1099,1099,Lakshmi Nayak,61,F,Business,Other,OBC
1101,1101,Chetan Iyengar,26,M,Farmer,Christian,OBC
1103,1103,Rekha Nayak,32,M,IT Professional,Christian,Not Recorded
1105,1105,Deepak Prasad,18,M,Daily Wage,Christian,ST
1107,1107,Lakshmi Kumar,36,F,Student,Muslim,SC
1109,1109,Prakash Hegde,41,F,Unemployed,Hindu,General
1111,1111,Imran Naik,53,F,Driver,Hindu,ST
1113,1113,Anitha Shetty,60,M,Unemployed,Other,ST
1115,1115,Suresh Nayak,37,M,Govt Employee,Christian,Not Recorded
1117,1117,Manjunath Reddy,41,F,IT Professional,Jain,OBC
1119,1119,Prakash Hegde,31,M,Govt Employee,Christian,OBC
1121,1121,Kiran Prasad,45,M,Driver,Hindu,OBC
1123,1123,Ashwini Patil,49,M,Driver,Muslim,ST
1125,1125,Yashwanth Nayak,40,F,Business,Muslim,Not Recorded
1127,1127,Pooja Iyengar,51,M,Daily Wage,Muslim,SC
1129,1129,Prakash Patil,45,F,Unemployed,Jain,General
1131,1131,Rekha Prasad,41,F,Student,Hindu,General
1133,1133,Girish Shetty,50,F,Driver,Christian,OBC
1135,1135,Shivakumar Hegde,37,M,Daily Wage,Muslim,SC
1137,1137,Joseph Prasad,26,F,Unemployed,Other,Not Recorded
1139,1139,Girish Nayak,31,F,IT Professional,Christian,OBC
1141,1141,Manjunath Patil,68,M,Business,Hindu,SC
1143,1143,Deepak Murthy,67,M,Business,Christian,Not Recorded
1145,1145,Manjunath Shetty,21,M,Business,Jain,OBC
1147,1147,Fatima Desai,58,M,Daily Wage,Christian,ST
1149,1149,Suresh Reddy,57,F,Govt Employee,Jain,General
1151,1151,Basavaraj Bhat,68,M,Driver,Christian,ST
1153,1153,Shivakumar Murthy,65,M,Farmer,Hindu,SC
1155,1155,Prakash Murthy,32,M,IT Professional,Muslim,General
1157,1157,Shivakumar Prasad,70,M,Farmer,Other,SC
1159,1159,Lakshmi Bhat,46,F,Driver,Muslim,Not Recorded
1161,1161,Shivakumar Hegde,52,F,Farmer,Other,SC
1163,1163,Chetan Desai,52,M,Student,Muslim,ST
1165,1165,Rekha Shetty,22,F,Govt Employee,Jain,Not Recorded
1167,1167,Manjunath Kulkarni,59,M,Student,Hindu,General
1169,1169,Vinutha Murthy,47,M,Unemployed,Christian,SC
1171,1171,Manjunath Murthy,23,M,Unemployed,Other,ST
1173,1173,Pooja Rao,45,M,Daily Wage,Other,General
1175,1175,Manjunath Hegde,46,F,Unemployed,Hindu,OBC
1177,1177,Fatima Naik,26,M,IT Professional,Jain,SC
1179,1179,Kiran Naik,48,M,Govt Employee,Hindu,General
1181,1181,Pooja Hegde,55,M,Driver,Hindu,Not Recorded
1183,1183,Manjunath Iyengar,65,F,Business,Jain,ST
1185,1185,Girish Kumar,41,M,Daily Wage,Muslim,SC
1187,1187,Bhavana Murthy,48,F,IT Professional,Muslim,ST
1189,1189,Basavaraj Hegde,42,M,Daily Wage,Other,OBC
1191,1191,Nagaraj Kulkarni,46,F,Farmer,Other,General
1193,1193,Shivakumar Reddy,25,M,Daily Wage,Muslim,Not Recorded
1195,1195,Girish Shetty,57,M,Daily Wage,Christian,SC
1197,1197,Basavaraj Patil,43,M,Daily Wage,Jain,General
1199,1199,Prakash Nayak,70,F,Student,Muslim,ST
1201,1201,Shivakumar Kulkarni,38,M,IT Professional,Hindu,Not Recorded
1203,1203,Imran Kumar,69,M,Business,Hindu,Not Recorded
1205,1205,Fatima Hegde,63,M,Business,Hindu,OBC
1207,1207,Yashwanth Prasad,31,M,Unemployed,Christian,OBC
1209,1209,Shivakumar Murthy,61,M,Unemployed,Muslim,General
1211,1211,Nagaraj Kumar,44,F,Farmer,Other,Not Recorded
1213,1213,Girish Desai,54,M,IT Professional,Christian,General
1215,1215,Basavaraj Gowda,51,F,Student,Other,General
1217,1217,Ashwini Naik,22,M,IT Professional,Muslim,Not Recorded
1219,1219,Ashwini Reddy,38,F,Govt Employee,Hindu,OBC
1221,1221,Pooja Patil,44,M,Farmer,Jain,Not Recorded
1223,1223,Joseph Kumar,67,M,Student,Christian,Not Recorded
1225,1225,Pooja Murthy,37,F,Student,Hindu,General
1227,1227,Ashwini Bhat,44,M,Farmer,Hindu,SC
1229,1229,Shivakumar Shetty,31,F,Daily Wage,Christian,General
1231,1231,Ravi Murthy,31,F,IT Professional,Christian,SC
1233,1233,Suresh Desai,39,M,Driver,Hindu,Not Recorded
1235,1235,Deepak Patil,22,F,Business,Other,General
1237,1237,Mary Naik,20,M,IT Professional,Hindu,OBC
1239,1239,Deepak Prasad,34,M,Business,Hindu,ST
1241,1241,Anitha Prasad,23,F,Daily Wage,Other,ST
1243,1243,Shivakumar Bhat,33,F,Driver,Other,ST
1245,1245,Shivakumar Murthy,28,M,Driver,Hindu,SC
1247,1247,Ravi Shetty,22,M,Unemployed,Hindu,SC
1249,1249,Nagaraj Bhat,20,F,Student,Muslim,SC
1251,1251,Anitha Naik,32,M,IT Professional,Hindu,Not Recorded
1253,1253,Joseph Murthy,58,M,IT Professional,Hindu,SC
1255,1255,Bhavana Iyengar,24,M,Unemployed,Jain,General
1257,1257,Shivakumar Nayak,68,F,Unemployed,Other,General
1259,1259,Nagaraj Murthy,67,M,Student,Jain,Not Recorded
1261,1261,Vinutha Patil,33,M,Business,Jain,ST
1263,1263,Deepak Desai,39,F,Unemployed,Other,OBC
1265,1265,Mary Rao,70,F,Driver,Christian,SC
1267,1267,Shivakumar Hegde,57,M,IT Professional,Jain,SC
1269,1269,Girish Prasad,20,F,Farmer,Hindu,SC
1271,1271,Nagaraj Naik,62,M,Student,Muslim,Not Recorded
1273,1273,Shivakumar Murthy,36,F,Unemployed,Jain,ST
1275,1275,Suresh Rao,63,M,Farmer,Muslim,ST
1277,1277,Ashwini Nayak,36,M,IT Professional,Christian,Not Recorded
1279,1279,Vinutha Desai,27,M,Unemployed,Jain,SC
1281,1281,Yashwanth Shetty,48,M,Govt Employee,Jain,ST
1283,1283,Suresh Murthy,68,M,Business,Other,ST
1285,1285,Ashwini Hegde,69,F,Student,Hindu,Not Recorded
1287,1287,Suresh Prasad,36,F,Business,Jain,General
1289,1289,Vinutha Murthy,66,M,Unemployed,Jain,OBC
1291,1291,Suresh Rao,68,F,Student,Jain,Not Recorded
1293,1293,Girish Patil,46,M,Driver,Hindu,General
1295,1295,Deepak Nayak,38,M,Daily Wage,Jain,Not Recorded
1297,1297,Pooja Naik,53,M,Farmer,Muslim,SC
1299,1299,Shivakumar Murthy,36,M,Govt Employee,Other,Not Recorded
1301,1301,Ashwini Nayak,57,M,Govt Employee,Christian,SC
1303,1303,Prakash Rao,42,F,Unemployed,Jain,ST
1305,1305,Yashwanth Hegde,66,F,IT Professional,Other,SC
1307,1307,Joseph Shetty,43,M,Student,Other,General
1309,1309,Joseph Iyengar,62,M,IT Professional,Muslim,ST
1311,1311,Shivakumar Nayak,39,F,Farmer,Muslim,SC
1313,1313,Bhavana Naik,31,F,Student,Christian,Not Recorded
1315,1315,Bhavana Desai,18,F,IT Professional,Other,Not Recorded
1317,1317,Kiran Hegde,26,F,Driver,Hindu,OBC
1319,1319,Deepak Prasad,53,M,Unemployed,Jain,SC
1321,1321,Anitha Reddy,57,M,Student,Christian,ST
1323,1323,Basavaraj Rao,40,F,IT Professional,Christian,ST
1325,1325,Bhavana Iyengar,52,M,Driver,Hindu,ST
1327,1327,Chetan Iyengar,49,M,Business,Muslim,OBC
1329,1329,Manjunath Rao,42,M,Student,Other,SC
1331,1331,Girish Iyengar,68,F,Business,Muslim,General
1333,1333,Bhavana Kumar,49,F,Farmer,Muslim,General
1335,1335,Manjunath Hegde,57,M,Student,Jain,SC
1337,1337,Ravi Nayak,22,F,Driver,Jain,General
1339,1339,Kiran Naik,21,M,Unemployed,Muslim,SC
1341,1341,Rekha Reddy,28,F,Driver,Muslim,General
1343,1343,Imran Prasad,35,F,Govt Employee,Other,ST
1345,1345,Yashwanth Desai,20,M,Student,Hindu,Not Recorded
1347,1347,Joseph Patil,32,F,Govt Employee,Muslim,SC
1349,1349,Joseph Kumar,19,M,Unemployed,Other,ST
1351,1351,Deepak Bhat,59,M,Driver,Other,OBC
1353,1353,Basavaraj Bhat,48,M,Student,Muslim,OBC
1355,1355,Lakshmi Rao,42,F,Student,Jain,Not Recorded
1357,1357,Suresh Shetty,56,M,IT Professional,Hindu,SC
1359,1359,Deepak Reddy,19,M,Business,Hindu,ST
1361,1361,Manjunath Iyengar,45,M,IT Professional,Muslim,ST
1363,1363,Bhavana Kulkarni,43,M,IT Professional,Christian,ST
1365,1365,Shivakumar Iyengar,66,M,Farmer,Jain,General
1367,1367,Rekha Rao,69,M,Farmer,Other,ST
1369,1369,Prakash Kumar,63,F,Business,Jain,OBC
1371,1371,Yashwanth Desai,67,M,IT Professional,Hindu,SC
1373,1373,Bhavana Hegde,50,M,Farmer,Hindu,Not Recorded
1375,1375,Kiran Rao,29,M,Unemployed,Jain,ST
1377,1377,Lakshmi Prasad,29,M,Driver,Hindu,Not Recorded
1379,1379,Bhavana Patil,54,F,Daily Wage,Jain,General
1381,1381,Anitha Murthy,66,M,Unemployed,Hindu,ST
1383,1383,Vinutha Murthy,46,M,Driver,Christian,ST
1385,1385,Basavaraj Nayak,27,M,Driver,Other,OBC
1387,1387,Shivakumar Murthy,49,F,Unemployed,Muslim,ST
1389,1389,Suresh Kumar,23,F,Farmer,Christian,Not Recorded
1391,1391,Ashwini Naik,58,M,Farmer,Jain,General
1393,1393,Prakash Patil,57,M,Farmer,Jain,SC
1395,1395,Manjunath Prasad,68,F,Driver,Hindu,Not Recorded
1397,1397,Chetan Hegde,41,M,Student,Hindu,OBC
1399,1399,Basavaraj Iyengar,37,M,IT Professional,Hindu,Not Recorded
1401,1401,Lakshmi Prasad,28,M,Student,Muslim,ST
1403,1403,Vinutha Rao,33,M,Driver,Christian,OBC
1405,1405,Ravi Iyengar,31,M,Business,Christian,ST
1407,1407,Kiran Gowda,61,F,IT Professional,Muslim,OBC
1409,1409,Lakshmi Desai,47,M,Unemployed,Muslim,ST
1411,1411,Nagaraj Rao,33,F,Driver,Other,SC
1413,1413,Pooja Hegde,62,F,Daily Wage,Hindu,Not Recorded
1415,1415,Yashwanth Hegde,26,F,Driver,Hindu,Not Recorded
1417,1417,Imran Reddy,18,M,Daily Wage,Hindu,SC
1419,1419,Prakash Naik,44,M,Driver,Christian,OBC
1421,1421,Mary Hegde,44,F,Unemployed,Other,SC
1423,1423,Chetan Nayak,64,F,Business,Christian,SC
1425,1425,Vinutha Murthy,35,M,Driver,Muslim,Not Recorded
1427,1427,Prakash Iyengar,64,M,Daily Wage,Jain,General
1429,1429,Ashwini Patil,32,M,Student,Christian,SC
1431,1431,Girish Naik,35,M,Farmer,Jain,SC
1433,1433,Rekha Nayak,40,F,Govt Employee,Hindu,SC
1435,1435,Bhavana Hegde,41,M,IT Professional,Hindu,OBC
1437,1437,Shivakumar Desai,38,F,Farmer,Hindu,Not Recorded
1439,1439,Lakshmi Desai,42,F,Business,Christian,SC
1441,1441,Lakshmi Prasad,48,F,Farmer,Jain,SC
1443,1443,Chetan Desai,18,M,IT Professional,Muslim,OBC
1445,1445,Basavaraj Shetty,36,M,Business,Christian,Not Recorded
1447,1447,Shivakumar Kulkarni,21,F,Daily Wage,Jain,ST
1449,1449,Ashwini Murthy,53,F,Farmer,Jain,SC
1451,1451,Joseph Hegde,46,F,Driver,Muslim,OBC
1453,1453,Ashwini Murthy,18,M,Driver,Other,General
1455,1455,Lakshmi Kulkarni,70,F,Unemployed,Hindu,Not Recorded
1457,1457,Rekha Bhat,36,M,Unemployed,Muslim,OBC
1459,1459,Basavaraj Kumar,30,F,Driver,Christian,ST
1461,1461,Basavaraj Shetty,53,M,Business,Jain,SC
1463,1463,Mary Reddy,42,M,Farmer,Other,Not Recorded
1465,1465,Basavaraj Kulkarni,61,M,Student,Hindu,ST
1467,1467,Rekha Gowda,30,M,Govt Employee,Hindu,SC
1469,1469,Rekha Bhat,63,F,Driver,Christian,General
1471,1471,Manjunath Prasad,26,F,Farmer,Hindu,SC
1473,1473,Imran Bhat,64,F,Driver,Jain,ST
1475,1475,Rekha Reddy,37,M,Unemployed,Christian,SC
1477,1477,Deepak Murthy,26,F,Student,Christian,Not Recorded
1479,1479,Lakshmi Murthy,45,F,Student,Jain,General
1481,1481,Fatima Prasad,56,F,IT Professional,Other,Not Recorded
1483,1483,Mary Bhat,64,M,Business,Christian,General
1485,1485,Fatima Nayak,70,M,Student,Muslim,Not Recorded
1487,1487,Pooja Bhat,54,M,Govt Employee,Hindu,Not Recorded
1489,1489,Mary Bhat,37,M,Daily Wage,Jain,Not Recorded
1491,1491,Manjunath Naik,38,M,IT Professional,Hindu,ST
1493,1493,Joseph Bhat,51,M,Unemployed,Jain,ST
1495,1495,Anitha Kumar,38,M,Student,Hindu,OBC
1497,1497,Chetan Kumar,39,M,Driver,Other,SC
1499,1499,Lakshmi Desai,21,M,Business,Other,Not Recorded
1501,1501,Basavaraj Murthy,68,M,IT Professional,Muslim,SC
1503,1503,Bhavana Reddy,45,M,Driver,Hindu,Not Recorded
1505,1505,Chetan Nayak,21,M,Daily Wage,Other,Not Recorded
1507,1507,Ravi Naik,28,M,Govt Employee,Other,Not Recorded
1509,1509,Bhavana Reddy,20,M,Daily Wage,Jain,OBC
1511,1511,Manjunath Nayak,61,M,Unemployed,Jain,General
1513,1513,Yashwanth Bhat,47,M,Govt Employee,Muslim,ST
1515,1515,Basavaraj Murthy,59,F,Daily Wage,Other,ST
1517,1517,Chetan Reddy,55,M,Business,Christian,SC
1519,1519,Girish Iyengar,24,M,Govt Employee,Jain,Not Recorded
1521,1521,Fatima Shetty,64,M,Govt Employee,Jain,Not Recorded
1523,1523,Mary Prasad,47,F,Daily Wage,Muslim,Not Recorded
1525,1525,Pooja Iyengar,40,F,Driver,Muslim,SC
1527,1527,Lakshmi Nayak,38,F,IT Professional,Jain,OBC
1529,1529,Imran Hegde,52,F,Student,Jain,Not Recorded
1531,1531,Suresh Shetty,21,M,Unemployed,Other,SC
1533,1533,Manjunath Prasad,65,M,Business,Other,SC
1535,1535,Shivakumar Hegde,32,M,Daily Wage,Christian,ST
1537,1537,Mary Nayak,63,M,Driver,Muslim,General
1539,1539,Vinutha Naik,36,M,Govt Employee,Christian,Not Recorded
1541,1541,Anitha Kumar,19,F,Govt Employee,Jain,General
1543,1543,Basavaraj Kumar,38,F,Driver,Jain,OBC
1545,1545,Pooja Shetty,30,M,Student,Muslim,OBC
1547,1547,Ashwini Naik,61,M,Govt Employee,Other,General
1549,1549,Kiran Prasad,34,M,Business,Christian,General
1551,1551,Prakash Shetty,43,M,Daily Wage,Christian,ST
1553,1553,Ravi Gowda,70,F,Farmer,Jain,OBC
1555,1555,Deepak Desai,48,F,Driver,Muslim,SC
1557,1557,Yashwanth Gowda,33,M,Student,Other,ST
1559,1559,Basavaraj Kulkarni,19,F,IT Professional,Muslim,ST
1561,1561,Vinutha Reddy,21,M,IT Professional,Hindu,ST
1563,1563,Basavaraj Prasad,68,M,Farmer,Muslim,OBC
1565,1565,Pooja Patil,42,M,Business,Christian,ST
1567,1567,Yashwanth Rao,51,M,Student,Other,SC
1569,1569,Nagaraj Kumar,61,M,Unemployed,Jain,Not Recorded
1571,1571,Mary Rao,55,F,Business,Christian,General
1573,1573,Suresh Prasad,31,F,Unemployed,Muslim,ST
1575,1575,Vinutha Bhat,52,M,Daily Wage,Hindu,General
1577,1577,Girish Shetty,69,M,Business,Other,SC
1579,1579,Imran Bhat,30,M,Daily Wage,Other,General
1581,1581,Prakash Nayak,63,F,Student,Jain,ST
1583,1583,Chetan Prasad,30,M,Govt Employee,Other,SC
1585,1585,Rekha Nayak,68,M,Driver,Christian,ST
1587,1587,Imran Hegde,46,M,Driver,Hindu,ST
1589,1589,Ashwini Kumar,46,F,Business,Hindu,ST
1591,1591,Bhavana Rao,54,M,Business,Christian,SC
1593,1593,Yashwanth Shetty,21,M,Driver,Jain,OBC
1595,1595,Girish Gowda,65,F,Unemployed,Jain,ST
1597,1597,Ravi Gowda,46,F,Daily Wage,Hindu,General
1599,1599,Ashwini Naik,30,M,Govt Employee,Jain,General
1601,1601,Basavaraj Patil,28,F,Unemployed,Hindu,SC
1603,1603,Lakshmi Naik,22,M,Daily Wage,Christian,General
1605,1605,Basavaraj Nayak,54,M,Driver,Hindu,SC
1607,1607,Imran Kumar,55,M,Govt Employee,Jain,General
1609,1609,Vinutha Gowda,25,M,IT Professional,Muslim,SC
1611,1611,Shivakumar Patil,23,M,Daily Wage,Christian,Not Recorded
1613,1613,Ravi Murthy,22,M,Farmer,Muslim,OBC
1615,1615,Prakash Reddy,31,M,Farmer,Other,OBC
1617,1617,Mary Patil,36,F,Driver,Jain,General
1619,1619,Manjunath Prasad,23,F,Farmer,Hindu,ST
1621,1621,Joseph Shetty,22,M,Unemployed,Jain,SC
1623,1623,Vinutha Prasad,27,F,Driver,Hindu,OBC
1625,1625,Basavaraj Iyengar,18,M,Driver,Jain,General
1627,1627,Joseph Rao,35,M,Farmer,Christian,SC
1629,1629,Deepak Murthy,57,F,Govt Employee,Other,SC
1631,1631,Ashwini Rao,53,F,Business,Hindu,OBC
1633,1633,Kiran Rao,53,F,Daily Wage,Muslim,OBC
1635,1635,Manjunath Nayak,30,F,Farmer,Christian,SC
1637,1637,Suresh Rao,36,F,Student,Hindu,OBC
1639,1639,Kiran Iyengar,38,F,Unemployed,Christian,OBC
1641,1641,Suresh Reddy,61,F,Farmer,Christian,OBC
1643,1643,Manjunath Murthy,54,F,Daily Wage,Christian,ST
1645,1645,Pooja Iyengar,66,F,Student,Muslim,SC
1647,1647,Fatima Shetty,18,M,Govt Employee,Jain,ST
1649,1649,Ravi Hegde,37,M,Daily Wage,Christian,SC
1651,1651,Suresh Prasad,53,M,Farmer,Christian,General
1653,1653,Anitha Murthy,42,M,Farmer,Other,SC
1655,1655,Chetan Hegde,24,M,IT Professional,Jain,SC
1657,1657,Joseph Rao,23,M,Daily Wage,Hindu,OBC
1659,1659,Fatima Shetty,22,M,Unemployed,Muslim,SC
1661,1661,Vinutha Gowda,21,F,Unemployed,Hindu,ST
1663,1663,Pooja Rao,48,F,Daily Wage,Other,General
1665,1665,Lakshmi Prasad,57,M,Farmer,Hindu,OBC
1667,1667,Shivakumar Nayak,59,M,Farmer,Jain,SC
1669,1669,Deepak Murthy,33,M,Student,Other,OBC
1671,1671,Lakshmi Kulkarni,59,F,IT Professional,Muslim,Not Recorded
1673,1673,Ravi Hegde,41,M,Daily Wage,Christian,ST
1675,1675,Bhavana Gowda,64,M,Farmer,Christian,ST
1677,1677,Ashwini Murthy,22,F,Unemployed,Muslim,Not Recorded
1679,1679,Rekha Kulkarni,29,F,IT Professional,Christian,ST
1681,1681,Ashwini Bhat,67,M,Business,Jain,Not Recorded
1683,1683,Suresh Kumar,64,F,Unemployed,Hindu,Not Recorded
1685,1685,Girish Nayak,40,F,Govt Employee,Other,ST
1687,1687,Kiran Bhat,40,M,Farmer,Muslim,ST
1689,1689,Bhavana Gowda,47,F,Daily Wage,Hindu,Not Recorded
1691,1691,Deepak Hegde,62,F,Govt Employee,Jain,General
1693,1693,Bhavana Rao,19,F,Unemployed,Muslim,General
1695,1695,Girish Patil,63,M,IT Professional,Other,ST
1697,1697,Bhavana Iyengar,34,M,Unemployed,Christian,General
1699,1699,Kiran Reddy,63,M,IT Professional,Other,SC
1701,1701,Lakshmi Murthy,34,M,Daily Wage,Hindu,Not Recorded
1703,1703,Ashwini Patil,23,F,Business,Muslim,ST
1705,1705,Vinutha Naik,52,M,Business,Hindu,OBC
1707,1707,Pooja Nayak,34,F,Farmer,Hindu,ST
1709,1709,Basavaraj Iyengar,30,M,Driver,Jain,ST
1711,1711,Kiran Reddy,57,F,Business,Christian,ST
1713,1713,Deepak Reddy,26,F,Business,Other,General
1715,1715,Pooja Rao,52,M,Govt Employee,Muslim,General
1717,1717,Ravi Murthy,69,F,Unemployed,Jain,OBC
1719,1719,Bhavana Patil,62,M,IT Professional,Jain,Not Recorded
1721,1721,Basavaraj Reddy,54,F,Business,Christian,ST
1723,1723,Girish Iyengar,45,F,IT Professional,Muslim,OBC
1725,1725,Yashwanth Murthy,65,M,IT Professional,Other,Not Recorded
1727,1727,Mary Reddy,38,M,Business,Other,OBC
1729,1729,Yashwanth Gowda,59,F,Govt Employee,Other,Not Recorded
1731,1731,Rekha Nayak,40,F,Business,Hindu,OBC
1733,1733,Nagaraj Murthy,28,M,Driver,Hindu,OBC
1735,1735,Bhavana Bhat,46,F,Farmer,Christian,General
1737,1737,Basavaraj Naik,51,F,Driver,Muslim,SC
1739,1739,Ashwini Shetty,47,F,IT Professional,Other,General
1741,1741,Imran Nayak,69,M,Business,Jain,Not Recorded
1743,1743,Shivakumar Kumar,25,F,Driver,Other,OBC
1745,1745,Manjunath Murthy,63,F,Unemployed,Muslim,General
1747,1747,Prakash Iyengar,35,M,IT Professional,Jain,General
1749,1749,Joseph Patil,30,F,Business,Jain,SC
1751,1751,Bhavana Naik,29,M,Daily Wage,Muslim,OBC
1753,1753,Yashwanth Prasad,41,M,Unemployed,Christian,Not Recorded
1755,1755,Shivakumar Shetty,64,M,Daily Wage,Jain,OBC
1757,1757,Basavaraj Desai,62,M,Farmer,Jain,Not Recorded
1759,1759,Pooja Gowda,29,M,Business,Muslim,SC
