VictimMasterID,CaseMasterID,VictimName,AgeYear,Gender
1500,1857,Vinutha Shetty,32,F
1502,1859,Nagaraj Iyengar,20,M
1504,1861,Prakash Reddy,44,M
1506,1863,Imran Murthy,22,F
1510,1869,Nagaraj Iyengar,66,F
1512,1871,Vinutha Kumar,39,M
1514,1873,Suresh Iyengar,49,M
1520,1885,Pooja Gowda,31,M
1522,1887,Yashwanth Naik,69,M
1526,1891,Yashwanth Hegde,40,F
1528,1893,Anitha Murthy,47,M
1531,1897,Mary Kulkarni,42,F
1533,1899,Bhavana Shetty,48,M
1537,1903,Basavaraj Shetty,31,F
1540,1905,Suresh Prasad,39,M
1541,1905,Girish Murthy,15,M
1544,1907,Ravi Murthy,35,F
1546,1909,Rekha Reddy,27,F
1550,1913,Yashwanth Prasad,70,M
1553,1917,Chetan Nayak,45,M
1556,1921,Yashwanth Bhat,13,F
1558,1923,Girish Gowda,29,F
1559,1923,Basavaraj Kumar,20,M
1561,1925,Suresh Rao,29,F
1562,1927,Kiran Hegde,26,F
1564,1931,Fatima Bhat,69,F
1567,1933,Kiran Naik,8,F
1568,1933,Fatima Rao,43,F
1569,1935,Prakash Kumar,74,M
1574,1941,Pooja Nayak,54,F
1576,1943,Yashwanth Hegde,43,F
1577,1943,Rekha Gowda,25,F
1579,1945,Yashwanth Desai,40,F
1580,1947,Nagaraj Bhat,12,F
1582,1949,Kiran Desai,12,F
1585,1951,Fatima Desai,48,F
1587,1953,Mary Naik,7,M
1588,1955,Mary Prasad,74,M
1590,1957,Anitha Desai,25,F
1591,1957,Suresh Murthy,21,F
1592,1959,Ravi Nayak,15,M
1593,1959,Rekha Naik,35,F
1597,1965,Yashwanth Gowda,53,F
1600,1967,Pooja Bhat,63,M
1603,1971,Ashwini Murthy,61,F
1604,1971,Joseph Prasad,35,F
1607,1977,Ravi Murthy,21,F
1610,1979,Deepak Prasad,20,M
1611,1979,Lakshmi Murthy,21,M
1614,1983,Pooja Prasad,70,M
1619,1987,Nagaraj Prasad,64,M
1621,1989,Nagaraj Naik,74,F
1623,1991,Girish Reddy,44,F
1625,1993,Fatima Murthy,38,F
1629,1997,Basavaraj Patil,63,F
1631,1999,Mary Rao,73,M
1633,2003,Pooja Shetty,58,F
1636,2005,Imran Prasad,38,M
1637,2007,Ashwini Bhat,14,F
1638,2009,Yashwanth Kumar,8,F
1639,2009,Suresh Naik,10,F
1642,2013,Yashwanth Naik,26,M
1644,2015,Joseph Naik,6,M
1645,2017,Mary Bhat,34,F
1648,2021,Lakshmi Patil,45,F
1652,2025,Ashwini Nayak,70,M
1654,2027,Basavaraj Desai,34,M
1655,2029,Bhavana Bhat,65,F
1656,2031,Mary Desai,6,M
1657,2031,Deepak Rao,28,M
1658,2035,Basavaraj Kumar,12,F
1660,2037,Joseph Murthy,45,M
1663,2039,Yashwanth Patil,43,F
1665,2041,Lakshmi Hegde,32,F
1668,2043,Chetan Hegde,47,M
1669,2047,Mary Shetty,40,F
1670,2049,Yashwanth Murthy,49,M
1671,2049,Anitha Murthy,56,M
1676,2059,Bhavana Naik,40,F
1678,2061,Kiran Murthy,38,F
1679,2063,Anitha Hegde,46,F
1680,2067,Pooja Prasad,8,M
1684,2071,Girish Bhat,52,F
1686,2075,Basavaraj Hegde,27,M
1688,2077,Fatima Iyengar,27,M
1689,2077,Anitha Hegde,41,M
1691,2079,Nagaraj Kulkarni,42,F
1693,2081,Basavaraj Naik,49,F
1695,2083,Ravi Prasad,56,M
1696,2085,Rekha Hegde,16,M
1697,2087,Fatima Shetty,6,M
1699,2089,Anitha Bhat,33,M
1700,2091,Ravi Nayak,28,F
1701,2091,Joseph Kulkarni,73,M
1704,2095,Mary Bhat,42,F
1706,2097,Bhavana Nayak,22,F
1709,2099,Yashwanth Bhat,31,M
1711,2101,Prakash Shetty,37,F
1714,2109,Yashwanth Reddy,18,M
1719,2117,Vinutha Shetty,58,F
1720,2117,Rekha Nayak,62,F
1723,2121,Lakshmi Naik,64,M
1724,2123,Joseph Bhat,19,F
1725,2123,Ravi Desai,20,F
1727,2131,Nagaraj Prasad,17,F
1728,2131,Mary Kulkarni,43,M
1730,2133,Manjunath Nayak,33,M
1731,2135,Shivakumar Bhat,19,F
1733,2139,Anitha Prasad,73,F
1735,2141,Imran Shetty,51,F
1736,2143,Rekha Iyengar,5,F
1737,2143,Vinutha Bhat,28,M
1738,2145,Joseph Patil,30,F
1741,2147,Shivakumar Prasad,12,F
1744,2153,Chetan Gowda,19,M
1747,2155,Chetan Patil,20,F
1749,2157,Deepak Nayak,21,M
1753,2165,Yashwanth Murthy,70,F
1755,2167,Kiran Patil,56,M
1756,2169,Manjunath Shetty,52,F
1758,2171,Deepak Kulkarni,29,F
1760,2173,Bhavana Desai,9,M
1764,2177,Basavaraj Nayak,9,F
1765,2179,Prakash Desai,18,F
1766,2181,Fatima Patil,19,F
1767,2183,Imran Prasad,44,M
1770,2185,Vinutha Reddy,34,F
1771,2187,Joseph Desai,52,M
1773,2191,Mary Murthy,56,F
1776,2197,Pooja Kumar,61,M
1778,2201,Ravi Desai,56,F
1782,2209,Ravi Desai,13,F
1783,2209,Imran Prasad,73,M
1785,2215,Kiran Reddy,64,M
1787,2219,Suresh Kumar,8,M
1789,2221,Bhavana Gowda,52,M
1790,2223,Manjunath Reddy,31,M
1792,2225,Shivakumar Prasad,19,F
1795,2227,Fatima Iyengar,45,F
1797,2229,Pooja Nayak,17,M
1799,2233,Ashwini Prasad,7,M
1802,2235,Vinutha Gowda,73,M
1803,2235,Imran Desai,49,F
1805,2239,Mary Hegde,25,F
1806,2239,Yashwanth Kumar,49,F
1807,2241,Joseph Kumar,24,M
1809,2243,Mary Reddy,28,F
1810,2247,Rekha Kumar,45,M
1812,2251,Shivakumar Iyengar,33,F
1813,2253,Bhavana Desai,39,M
1814,2257,Girish Gowda,6,F
1815,2257,Manjunath Rao,12,F
1816,2261,Prakash Prasad,21,M
1818,2263,Lakshmi Kulkarni,41,F
1821,2267,Ravi Hegde,38,M
1823,2269,Girish Naik,10,M
1826,2275,Shivakumar Bhat,40,F
1828,2277,Suresh Gowda,24,F
1829,2277,Girish Reddy,27,F
1831,2279,Deepak Reddy,30,F
1833,2281,Manjunath Iyengar,13,M
1836,2283,Shivakumar Nayak,71,F
1837,2283,Imran Naik,10,F
1838,2285,Kiran Shetty,73,M
1839,2285,Vinutha Desai,24,F
1841,2287,Manjunath Patil,73,M
1843,2289,Bhavana Nayak,44,F
1844,2293,Joseph Iyengar,48,M
1847,2295,Manjunath Gowda,69,M
1849,2297,Fatima Rao,29,F
1850,2299,Rekha Bhat,8,F
1851,2299,Nagaraj Murthy,64,M
1853,2301,Chetan Bhat,37,F
1854,2303,Ashwini Nayak,73,F
1856,2305,Mary Shetty,24,M
1857,2305,Suresh Kumar,65,F
1858,2307,Chetan Nayak,27,F
1860,2309,Chetan Iyengar,72,F
1864,2317,Girish Shetty,22,M
1865,2317,Shivakumar Rao,65,M
1867,2319,Shivakumar Kulkarni,28,M
1870,2323,Pooja Patil,18,M
1871,2323,Rekha Gowda,40,F
1872,2325,Shivakumar Naik,5,M
1877,2329,Imran Bhat,24,F
1878,2331,Kiran Reddy,59,M
1882,2339,Mary Nayak,9,F
1883,2341,Fatima Naik,38,M
1885,2345,Rekha Reddy,59,F
1886,2345,Basavaraj Shetty,45,F
1888,2347,Ashwini Rao,62,M
1890,2349,Chetan Reddy,73,M
1892,2355,Bhavana Hegde,50,M
1895,2357,Basavaraj Bhat,61,F
1898,2363,Basavaraj Reddy,59,M
1899,2363,Vinutha Kumar,19,F
1903,2367,Basavaraj Reddy,7,M
1904,2367,Joseph Kulkarni,57,F
1908,2375,Imran Desai,6,M
1909,2377,Imran Desai,42,M
1911,2379,Nagaraj Kumar,14,F
1912,2379,Manjunath Hegde,33,M
1914,2381,Mary Rao,49,F
1915,2381,Kiran Patil,37,M
1920,2387,Lakshmi Kulkarni,74,F
1921,2387,Basavaraj Prasad,31,F
1922,2389,Lakshmi Kulkarni,7,F
1923,2391,Manjunath Reddy,39,M
1926,2393,Basavaraj Desai,27,M
1927,2393,Imran Naik,39,F
1928,2395,Lakshmi Iyengar,46,F
1931,2401,Vinutha Desai,22,M
1933,2403,Deepak Patil,7,F
1935,2405,Prakash Bhat,20,M
1937,2407,Girish Patil,45,F
1939,2409,Pooja Hegde,19,F
1940,2409,Lakshmi Reddy,53,F
1941,2411,Nagaraj Reddy,17,M
1942,2413,Girish Desai,63,M
1944,2415,Shivakumar Prasad,7,M
1945,2419,Joseph Kulkarni,68,F
1947,2421,Kiran Nayak,44,F
1952,2429,Pooja Nayak,5,F
1956,2433,Basavaraj Shetty,17,F
1959,2435,Vinutha Bhat,44,M
1960,2437,Fatima Patil,42,M
1962,2441,Prakash Desai,66,F
1964,2443,Basavaraj Iyengar,24,F
1965,2447,Ashwini Bhat,10,F
1968,2449,Ravi Shetty,68,M
1969,2451,Girish Gowda,26,F
1970,2451,Imran Gowda,51,M
1972,2453,Vinutha Bhat,41,F
1975,2455,Suresh Prasad,45,F
1976,2455,Ashwini Rao,14,F
1979,2459,Kiran Hegde,27,M
1980,2459,Girish Rao,59,M
1983,2465,Nagaraj Reddy,16,F
1985,2467,Ravi Murthy,61,M
1986,2467,Joseph Rao,6,M
1989,2469,Yashwanth Rao,61,F
1990,2471,Fatima Bhat,59,M
1991,2471,Mary Desai,24,M
1993,2473,Basavaraj Gowda,41,M
1996,2475,Anitha Kumar,74,M
1998,2477,Basavaraj Kulkarni,16,M
2001,2481,Shivakumar Kulkarni,15,M
2006,2489,Pooja Iyengar,61,M
2009,2493,Rekha Hegde,60,F
2011,2495,Ashwini Reddy,66,M
2013,2499,Fatima Gowda,56,M
2016,2503,Rekha Desai,70,M
2017,2507,Imran Bhat,33,M
2018,2509,Joseph Bhat,38,M
2020,2511,Vinutha Naik,16,F
2021,2513,Deepak Patil,53,M
2024,2515,Fatima Bhat,24,M
2025,2517,Fatima Hegde,70,M
2028,2519,Vinutha Iyengar,34,F
2031,2523,Rekha Naik,71,F
2033,2527,Prakash Rao,26,M
2035,2529,Imran Shetty,50,F
2037,2531,Ashwini Shetty,59,M
2038,2533,Prakash Rao,48,F
2039,2533,Vinutha Gowda,23,F
2041,2535,Mary Prasad,55,F
2043,2537,Ashwini Prasad,35,F
2044,2537,Yashwanth Nayak,22,M
2045,2539,Ravi Nayak,74,M
2047,2541,Shivakumar Murthy,34,M
2049,2543,Vinutha Hegde,44,M
2052,2545,Ravi Iyengar,21,M
2053,2547,Prakash Kumar,53,M
2055,2549,Kiran Prasad,14,M
2057,2553,Ravi Prasad,11,F
2058,2555,Ashwini Iyengar,44,F
2059,2557,Shivakumar Iyengar,57,M
2061,2559,Imran Iyengar,46,F
2062,2559,Ashwini Kulkarni,75,F
2064,2565,Prakash Bhat,31,F
2065,2569,Chetan Nayak,45,M
2070,2573,Lakshmi Hegde,48,F
2071,2573,Deepak Murthy,8,F
2075,2577,Chetan Naik,25,M
2076,2577,Suresh Hegde,67,M
2078,2579,Shivakumar Bhat,16,F
2079,2579,Joseph Prasad,66,M
2082,2583,Yashwanth Gowda,58,M
2085,2589,Chetan Reddy,29,M
2087,2591,Shivakumar Iyengar,69,F
2089,2593,Prakash Prasad,64,F
2090,2593,Suresh Kulkarni,56,M
2092,2595,Mary Kulkarni,13,M
2093,2597,Deepak Reddy,75,M
2094,2597,Chetan Prasad,11,M
2096,2599,Nagaraj Patil,31,M
2097,2599,Bhavana Hegde,54,F
2100,2601,Prakash Reddy,66,M
2101,2603,Pooja Murthy,10,M
2102,2603,Ashwini Hegde,21,M
2104,2605,Lakshmi Nayak,24,M
2106,2607,Basavaraj Hegde,31,M
2108,2609,Fatima Nayak,73,M
2112,2615,Pooja Nayak,9,M
2113,2615,Basavaraj Kumar,36,M
2114,2617,Imran Prasad,69,F
2115,2619,Prakash Iyengar,19,M
2118,2621,Anitha Shetty,21,F
2121,2623,Basavaraj Reddy,34,F
2125,2629,Kiran Reddy,17,M
2126,2631,Joseph Iyengar,43,F
2127,2633,Girish Prasad,31,F
2129,2637,Fatima Kumar,15,M
2131,2639,Lakshmi Prasad,54,M
2133,2641,Prakash Reddy,72,F
2135,2645,Suresh Kulkarni,56,F
2136,2645,Lakshmi Desai,12,F
2139,2649,Basavaraj Hegde,46,M
2140,2651,Manjunath Nayak,39,F
2143,2655,Mary Desai,75,F
2146,2657,Ashwini Shetty,39,F
2149,2661,Manjunath Iyengar,26,F
2151,2663,Girish Bhat,63,F
2152,2663,Mary Gowda,70,F
2154,2665,Anitha Murthy,29,F
2156,2667,Suresh Rao,13,F
2158,2669,Prakash Kumar,63,F
2159,2671,Bhavana Reddy,75,M
2160,2671,Vinutha Naik,10,F
2163,2673,Bhavana Gowda,61,F
2168,2679,Yashwanth Patil,6,M
2169,2683,Rekha Naik,63,M
2171,2685,Yashwanth Gowda,6,F
2172,2687,Girish Shetty,32,F
2174,2689,Pooja Bhat,55,M
2175,2689,Rekha Desai,74,F
2176,2691,Bhavana Shetty,49,M
2177,2693,Basavaraj Reddy,66,M
2181,2703,Suresh Kulkarni,30,F
2183,2705,Yashwanth Iyengar,70,M
2185,2709,Yashwanth Reddy,63,F
2188,2713,Vinutha Kulkarni,16,F
2190,2717,Kiran Rao,17,F
2194,2721,Imran Iyengar,54,F
2197,2725,Chetan Shetty,50,M
2199,2727,Yashwanth Gowda,48,M
2200,2727,Girish Bhat,7,F
2202,2729,Basavaraj Nayak,34,F
2203,2729,Ashwini Shetty,29,M
2207,2733,Joseph Reddy,53,M
2209,2735,Rekha Kulkarni,65,F
2212,2737,Mary Shetty,56,F
2215,2739,Chetan Murthy,11,M
2218,2741,Manjunath Shetty,20,M
2219,2741,Joseph Bhat,17,M
2221,2743,Pooja Murthy,16,M
2222,2745,Ravi Gowda,20,F
2225,2747,Prakash Reddy,52,M
2227,2749,Mary Reddy,5,M
2228,2751,Mary Nayak,54,M
2230,2753,Kiran Rao,61,M
2232,2755,Kiran Kulkarni,37,F
2235,2761,Vinutha Kulkarni,54,M
2236,2761,Prakash Iyengar,53,F
2238,2763,Ravi Kumar,36,F
2239,2767,Vinutha Desai,14,M
2245,2775,Suresh Desai,28,F
2249,2779,Manjunath Shetty,65,F
2250,2781,Manjunath Prasad,23,F
2252,2783,Manjunath Rao,15,M
2254,2787,Shivakumar Rao,30,F
2258,2793,Deepak Nayak,13,M
2260,2799,Nagaraj Kumar,62,M
2262,2801,Deepak Murthy,6,F
2264,2803,Rekha Kumar,12,F
2265,2805,Rekha Kumar,60,F
2267,2809,Anitha Reddy,38,M
2269,2811,Vinutha Kumar,70,M
2270,2813,Kiran Bhat,21,F
2272,2815,Prakash Prasad,23,F
2273,2815,Deepak Nayak,56,M
2275,2817,Nagaraj Naik,35,F
2276,2817,Deepak Murthy,34,M
2279,2819,Ravi Nayak,53,M
2280,2821,Prakash Desai,68,M
2281,2825,Joseph Shetty,70,M
2282,2825,Yashwanth Shetty,8,F
2283,2827,Ashwini Naik,50,M
2285,2829,Mary Kulkarni,25,F
2286,2831,Basavaraj Nayak,64,F
2287,2833,Manjunath Iyengar,56,M
2288,2833,Yashwanth Naik,70,M
2292,2841,Manjunath Murthy,37,M
2295,2847,Basavaraj Shetty,73,M
2296,2847,Rekha Rao,21,F
2297,2849,Kiran Kulkarni,62,M
2298,2849,Mary Hegde,42,F
2302,2853,Suresh Naik,28,F
2303,2853,Kiran Kumar,61,F
2308,2861,Mary Shetty,60,F
2309,2863,Lakshmi Murthy,18,F
2310,2863,Pooja Gowda,51,M
2311,2865,Deepak Desai,44,M
2313,2867,Manjunath Desai,6,M
2317,2871,Vinutha Iyengar,58,M
2319,2873,Rekha Naik,10,M
2320,2873,Mary Iyengar,55,M
2323,2881,Prakash Nayak,46,M
2324,2883,Lakshmi Iyengar,28,F
2326,2885,Deepak Naik,14,F
2327,2885,Kiran Iyengar,37,F
2330,2887,Bhavana Reddy,73,F
2333,2891,Anitha Murthy,16,M
2334,2893,Vinutha Bhat,16,M
2335,2895,Chetan Kulkarni,12,F
2337,2897,Basavaraj Iyengar,9,M
2340,2903,Ravi Kumar,17,M
2342,2905,Vinutha Naik,45,M
2345,2909,Nagaraj Desai,49,M
2346,2911,Joseph Prasad,28,F
2349,2915,Anitha Gowda,9,M
2351,2917,Anitha Reddy,54,F
2354,2919,Manjunath Iyengar,35,M
2355,2921,Shivakumar Hegde,18,F
2357,2923,Pooja Prasad,33,F
2358,2923,Chetan Kulkarni,31,F
2360,2925,Prakash Kulkarni,40,M
2363,2929,Imran Gowda,47,M
2365,2931,Joseph Nayak,7,M
2368,2933,Pooja Rao,24,M
2369,2935,Basavaraj Rao,32,F
2371,2939,Lakshmi Gowda,17,F
2372,2941,Suresh Nayak,74,F
2376,2945,Girish Hegde,45,F
2378,2949,Nagaraj Bhat,7,M
2379,2951,Nagaraj Gowda,62,F
2381,2953,Bhavana Iyengar,26,F
2384,2955,Basavaraj Iyengar,60,F
2385,2957,Nagaraj Naik,54,F
2386,2957,Chetan Kumar,22,F
2387,2959,Mary Nayak,51,M
2388,2959,Basavaraj Naik,10,M
2390,2961,Deepak Kulkarni,58,M
2395,2967,Chetan Murthy,58,F
2397,2969,Vinutha Naik,27,M
2398,2971,Suresh Murthy,24,M
2399,2971,Nagaraj Shetty,39,F
2400,2973,Shivakumar Kumar,75,M
2402,2975,Mary Kumar,16,F
2404,2977,Mary Nayak,65,F
2406,2979,Manjunath Desai,57,F
2407,2979,Ashwini Gowda,17,F
2409,2981,Anitha Nayak,27,F
2412,2983,Chetan Gowda,45,F
2413,2983,Pooja Kulkarni,62,F
2414,2985,Fatima Kumar,46,M
2415,2985,Yashwanth Iyengar,26,F
2418,2987,Prakash Gowda,45,F
2419,2987,Mary Kumar,43,M
2423,2993,Anitha Gowda,33,M
2427,2999,Fatima Kumar,41,M
2429,3005,Lakshmi Iyengar,20,F
2430,3007,Imran Kumar,21,F
2431,3011,Pooja Reddy,10,F
2432,3011,Fatima Naik,7,M
2433,3013,Kiran Prasad,17,F
2434,3015,Bhavana Rao,56,M
2435,3017,Imran Prasad,29,M
2437,3019,Kiran Murthy,20,F
2438,3019,Joseph Nayak,18,F
2439,3021,Yashwanth Nayak,22,M
2442,3025,Suresh Desai,73,M
2445,3029,Nagaraj Desai,42,M
2446,3029,Girish Gowda,47,M
2448,3031,Ravi Gowda,37,M
2450,3033,Shivakumar Prasad,75,F
2451,3033,Suresh Prasad,51,M
2453,3035,Vinutha Reddy,56,F
2455,3039,Chetan Iyengar,71,M
2457,3041,Anitha Rao,73,M
2459,3043,Imran Kulkarni,33,F
2461,3045,Kiran Iyengar,67,F
2463,3047,Rekha Prasad,53,F
2465,3049,Chetan Kumar,49,M
2468,3053,Shivakumar Bhat,72,F
2469,3055,Yashwanth Bhat,29,F
2470,3055,Bhavana Hegde,52,F
2471,3057,Suresh Rao,70,F
2472,3057,Joseph Murthy,63,M
2474,3061,Prakash Nayak,25,M
2477,3065,Prakash Kumar,44,M
2478,3067,Shivakumar Iyengar,12,M
2480,3069,Prakash Patil,9,M
2482,3071,Yashwanth Kulkarni,9,F
2486,3075,Rekha Desai,28,M
2488,3077,Pooja Kumar,9,F
2489,3077,Fatima Desai,9,F
2491,3079,Bhavana Shetty,38,M
2492,3079,Suresh Hegde,9,M
2493,3081,Ravi Prasad,35,M
2496,3085,Bhavana Nayak,11,F
2498,3089,Suresh Bhat,18,F
2499,3089,Bhavana Nayak,74,F
2500,3091,Vinutha Naik,38,F
2501,3091,Nagaraj Shetty,75,M
2503,3095,Nagaraj Kulkarni,50,M
2504,3095,Mary Prasad,14,F
2506,3097,Imran Bhat,26,F
2507,3097,Fatima Prasad,41,F
2508,3099,Basavaraj Naik,13,M
2510,3103,Vinutha Bhat,40,F
2511,3103,Joseph Kumar,53,F
2514,3105,Shivakumar Prasad,49,M
2515,3107,Lakshmi Bhat,57,M
2520,3113,Anitha Murthy,62,F
2521,3113,Anitha Iyengar,54,M
2524,3117,Deepak Desai,71,M
2527,3121,Suresh Prasad,42,M
2528,3123,Shivakumar Hegde,62,M
2530,3125,Ravi Rao,58,F
2531,3125,Fatima Gowda,42,F
2538,3135,Prakash Rao,13,M
2540,3137,Pooja Kulkarni,47,M
2545,3145,Pooja Gowda,56,M
2546,3147,Nagaraj Nayak,75,F
2548,3149,Anitha Shetty,53,F
2549,3151,Kiran Reddy,43,M
2552,3155,Rekha Patil,65,M
2553,3155,Mary Prasad,6,M
2555,3157,Yashwanth Naik,73,F
2557,3161,Prakash Prasad,58,M
2558,3163,Pooja Bhat,47,F
2560,3165,Ashwini Kulkarni,13,M
2562,3169,Bhavana Murthy,17,F
2569,3177,Suresh Nayak,31,F
2570,3179,Lakshmi Reddy,19,F
2571,3179,Shivakumar Shetty,42,F
2574,3181,Basavaraj Iyengar,60,M
2576,3183,Ashwini Bhat,55,M
2577,3183,Bhavana Iyengar,70,F
2581,3191,Ravi Bhat,51,M
2582,3191,Rekha Bhat,45,F
2585,3195,Joseph Iyengar,69,F
2588,3199,Vinutha Rao,9,F
2590,3201,Lakshmi Kulkarni,27,M
2593,3205,Mary Kumar,31,M
2594,3205,Deepak Iyengar,68,M
2597,3209,Manjunath Bhat,15,F
2598,3211,Basavaraj Iyengar,9,M
2602,3217,Manjunath Nayak,10,F
2604,3223,Pooja Reddy,28,F
2605,3223,Anitha Iyengar,27,F
2607,3225,Nagaraj Kumar,64,M
2609,3227,Yashwanth Patil,75,M
2610,3227,Ashwini Murthy,57,F
2613,3231,Deepak Bhat,32,F
2614,3233,Rekha Shetty,6,F
2616,3235,Joseph Gowda,47,M
2617,3235,Nagaraj Hegde,47,M
2620,3237,Anitha Naik,37,F
2621,3239,Vinutha Prasad,28,F
2622,3241,Ashwini Rao,68,F
2623,3241,Anitha Nayak,16,F
2625,3243,Girish Desai,10,F
2630,3253,Basavaraj Shetty,59,F
2631,3255,Nagaraj Prasad,67,M
2632,3255,Prakash Desai,33,M
2636,3259,Deepak Hegde,61,F
2637,3259,Manjunath Rao,73,M
2640,3261,Deepak Kulkarni,47,F
2643,3263,Kiran Naik,23,M
2644,3265,Girish Hegde,74,F
2645,3267,Yashwanth Naik,18,M
2648,3273,Yashwanth Patil,43,M
2650,3275,Kiran Reddy,26,F
2655,3279,Ravi Reddy,11,F
2656,3281,Anitha Iyengar,10,F
2658,3283,Joseph Kulkarni,46,F
2659,3283,Shivakumar Murthy,49,M
2662,3285,Deepak Bhat,15,F
2663,3287,Joseph Iyengar,24,F
2666,3291,Prakash Prasad,12,M
2668,3293,Yashwanth Kulkarni,43,F
2669,3295,Prakash Reddy,38,F
2672,3297,Girish Kulkarni,43,F
2674,3299,Anitha Bhat,50,M
2676,3301,Yashwanth Gowda,13,M
2678,3303,Shivakumar Shetty,59,M
2680,3305,Ashwini Hegde,69,M
2685,3311,Joseph Prasad,8,M
2686,3313,Anitha Prasad,43,M
2688,3315,Prakash Patil,70,M
2689,3317,Nagaraj Rao,49,F
2690,3319,Nagaraj Murthy,7,M
2691,3319,Anitha Reddy,49,M
2693,3323,Mary Naik,48,F
2694,3325,Basavaraj Reddy,55,F
2695,3325,Yashwanth Reddy,30,M
2700,3329,Fatima Iyengar,6,M
2701,3329,Suresh Rao,6,M
2703,3331,Nagaraj Reddy,75,F
2706,3333,Prakash Kumar,69,F
2708,3335,Joseph Shetty,26,F
2710,3337,Mary Shetty,43,M
2713,3339,Manjunath Rao,71,F
2714,3339,Suresh Iyengar,22,M
2716,3341,Lakshmi Reddy,50,F
2720,3347,Rekha Murthy,75,M
2722,3351,Fatima Hegde,66,F
2724,3353,Kiran Reddy,59,F
2725,3353,Ravi Naik,59,M
2727,3355,Rekha Shetty,57,M
2728,3357,Vinutha Kulkarni,34,F
2730,3359,Lakshmi Reddy,34,M
2731,3361,Chetan Rao,62,F
2732,3361,Chetan Iyengar,63,M
2734,3363,Chetan Iyengar,53,M
2739,3367,Imran Naik,73,F
2742,3373,Joseph Shetty,45,M
2743,3375,Prakash Shetty,55,M
2746,3379,Ashwini Hegde,41,M
2749,3381,Vinutha Shetty,12,M
2750,3381,Ravi Hegde,60,M
2752,3383,Ashwini Iyengar,17,F
2756,3389,Basavaraj Reddy,66,F
2759,3391,Basavaraj Rao,26,M
2765,3401,Girish Kulkarni,22,M
2768,3403,Ashwini Iyengar,13,F
2771,3407,Yashwanth Reddy,62,F
2772,3409,Basavaraj Kulkarni,32,F
2773,3409,Chetan Desai,58,M
2774,3411,Yashwanth Shetty,55,M
2778,3417,Yashwanth Naik,40,M
2781,3421,Suresh Nayak,58,M
2783,3425,Bhavana Hegde,68,F
2786,3429,Lakshmi Hegde,50,F
2787,3429,Imran Desai,69,F
2789,3433,Imran Iyengar,10,F
2790,3435,Mary Patil,7,F
2791,3437,Anitha Murthy,62,M
2792,3437,Basavaraj Nayak,51,M
2794,3439,Anitha Naik,60,M
2797,3441,Girish Iyengar,40,F
2798,3443,Suresh Nayak,62,F
2799,3445,Bhavana Rao,16,F
2800,3445,Ashwini Prasad,20,M
2801,3447,Ravi Murthy,27,M
2803,3449,Ashwini Hegde,40,F
2805,3451,Kiran Hegde,18,F
2808,3457,Chetan Patil,28,M
2810,3459,Manjunath Iyengar,53,F
2811,3459,Pooja Kulkarni,18,M
2814,3461,Pooja Prasad,65,M
2815,3463,Basavaraj Iyengar,33,F
2819,3469,Kiran Iyengar,42,F
2820,3471,Shivakumar Hegde,58,M
2824,3475,Chetan Shetty,33,F
2825,3475,Deepak Gowda,20,F
2829,3479,Basavaraj Bhat,27,M
2832,3483,Pooja Murthy,6,M
2833,3483,Bhavana Nayak,16,M
2835,3485,Nagaraj Naik,15,F
2836,3485,Basavaraj Nayak,34,M
2839,3489,Ashwini Bhat,65,M
2840,3489,Bhavana Shetty,42,M
2842,3493,Imran Hegde,11,M
2847,3499,Nagaraj Shetty,37,F
2851,3503,Ravi Kumar,52,M
2852,3505,Deepak Rao,75,F
2855,3507,Kiran Rao,71,M
2857,3509,Bhavana Naik,64,M
2858,3509,Manjunath Naik,53,M
2861,3513,Manjunath Hegde,31,M
2862,3515,Mary Reddy,22,M
2863,3517,Ashwini Patil,60,F
2864,3517,Nagaraj Rao,31,M
2865,3521,Imran Bhat,57,M
2867,3523,Basavaraj Naik,64,F
2868,3523,Lakshmi Rao,7,M
2869,3525,Girish Naik,31,F
2870,3525,Mary Gowda,51,F
2872,3527,Bhavana Kulkarni,42,M
2873,3529,Lakshmi Kulkarni,46,F
2876,3531,Mary Kumar,11,M
2878,3533,Pooja Naik,71,F
2881,3537,Deepak Desai,13,F
2884,3543,Joseph Prasad,6,M
2886,3545,Shivakumar Bhat,57,M
2888,3547,Manjunath Shetty,41,M
2889,3547,Deepak Desai,34,F
2891,3551,Nagaraj Naik,45,F
2893,3555,Imran Kumar,19,F
2895,3559,Basavaraj Kulkarni,48,M
2897,3563,Nagaraj Prasad,6,F
2898,3563,Yashwanth Gowda,20,M
2900,3565,Kiran Nayak,28,M
2901,3565,Prakash Reddy,59,F
2903,3567,Chetan Reddy,46,F
2905,3571,Nagaraj Iyengar,24,F
2906,3573,Manjunath Kulkarni,28,M
2908,3577,Imran Iyengar,16,M
2910,3579,Anitha Iyengar,9,M
2912,3583,Basavaraj Shetty,30,F
2915,3589,Deepak Nayak,42,M
2917,3591,Bhavana Prasad,49,F
2919,3593,Nagaraj Naik,58,F
2920,3595,Ashwini Rao,45,M
2922,3597,Anitha Kumar,43,M
2923,3597,Rekha Rao,33,F
2926,3601,Bhavana Nayak,38,F
2929,3605,Chetan Kulkarni,6,F
2931,3607,Shivakumar Gowda,37,M
2934,3613,Joseph Hegde,24,M
2938,3623,Yashwanth Reddy,20,F
2939,3623,Manjunath Prasad,54,M
