AccusedMasterID,CaseMasterID,CrimeNo,AccusedName,AgeYear,Gender,PersonID,RingID,DistrictName,CrimeSubHead
601,275,100010001202400070,Vinutha Iyengar,53,M,A1,0,Bengaluru City,Murder
602,275,100010001202400070,Prakash Iyengar,37,M,A2,0,Bengaluru City,Murder
603,275,100010001202400070,Basavaraj Naik,44,M,A3,0,Bengaluru City,Murder
605,277,100100006202400015,Vinutha Rao,54,M,A1,0,Shivamogga,Kidnapping
606,277,100100006202400015,Manjunath Kulkarni,30,M,A2,0,Shivamogga,Kidnapping
607,277,100100006202400015,Ashwini Naik,42,M,A3,0,Shivamogga,Kidnapping
613,279,100060004202400020,Imran Murthy,22,M,A1,0,Belagavi,Motor Vehicle Theft
614,279,100060004202400020,Lakshmi Kulkarni,47,M,A2,0,Belagavi,Motor Vehicle Theft
615,279,100060004202400020,Manjunath Gowda,30,M,A3,0,Belagavi,Motor Vehicle Theft
619,281,100010004202400073,Shivakumar Nayak,26,M,A1,0,Bengaluru City,Identity Theft
620,281,100010004202400073,Bhavana Gowda,43,M,A2,0,Bengaluru City,Identity Theft
622,283,100040002202400021,Bhavana Murthy,18,M,A1,0,Mangaluru (DK),Robbery
624,285,100150001202400008,Bhavana Nayak,45,M,A1,0,Raichur,Cheating
625,285,100150001202400008,Nagaraj Kumar,51,M,A2,0,Raichur,Cheating
626,285,100150001202400008,Nagaraj Hegde,57,M,A3,0,Raichur,Cheating
630,287,100010004202400074,Chetan Rao,50,F,A1,0,Bengaluru City,Assault on Woman
632,289,100120005202400009,Imran Gowda,20,M,A1,0,Davanagere,Unlawful Assembly
633,289,100120005202400009,Fatima Gowda,45,M,A2,0,Davanagere,Unlawful Assembly
634,289,100120005202400009,Joseph Naik,43,M,A3,0,Davanagere,Unlawful Assembly
636,291,100010003202400076,Deepak Desai,46,M,A1,0,Bengaluru City,Chit Fund Fraud
637,291,100010003202400076,Imran Hegde,45,M,A2,0,Bengaluru City,Chit Fund Fraud
640,293,100010001202400077,Joseph Prasad,56,M,A1,0,Bengaluru City,Assault on Woman
641,293,100010001202400077,Ravi Gowda,23,M,A2,0,Bengaluru City,Assault on Woman
642,293,100010001202400077,Lakshmi Naik,46,F,A3,0,Bengaluru City,Assault on Woman
644,295,100050006202400018,Anitha Naik,52,F,A1,0,Hubballi-Dharwad,Grievous Hurt
645,295,100050006202400018,Girish Iyengar,44,M,A2,0,Hubballi-Dharwad,Grievous Hurt
646,295,100050006202400018,Fatima Nayak,50,M,A3,0,Hubballi-Dharwad,Grievous Hurt
648,297,100060001202400023,Lakshmi Desai,28,M,A1,0,Belagavi,Possession NDPS
649,297,100060001202400023,Prakash Gowda,45,F,A2,0,Belagavi,Possession NDPS
653,299,100130004202400007,Prakash Rao,42,M,A1,0,Udupi,Motor Vehicle Theft
655,301,100010003202400079,Suresh Shetty,40,M,A1,0,Bengaluru City,Attempt to Murder
659,303,100070004202400015,Manjunath Iyengar,45,M,A1,0,Kalaburagi,Criminal Breach of Trust
661,305,100010002202400082,Imran Patil,25,M,A1,0,Bengaluru City,Possession NDPS
662,305,100010002202400082,Suresh Gowda,18,M,A2,0,Bengaluru City,Possession NDPS
665,307,100010004202400083,Kiran Desai,46,F,A1,0,Bengaluru City,Attempt to Murder
666,307,100010004202400083,Prakash Murthy,36,M,A2,0,Bengaluru City,Attempt to Murder
669,309,100010003202400084,Imran Nayak,31,M,A1,0,Bengaluru City,Kidnapping
670,309,100010003202400084,Manjunath Nayak,23,M,A2,5,Bengaluru City,Kidnapping
671,309,100010003202400084,Shivakumar Hegde,38,M,A3,0,Bengaluru City,Kidnapping
677,311,100050003202400019,Ravi Gowda,38,M,A1,0,Hubballi-Dharwad,Kidnapping
678,311,100050003202400019,Vinutha Iyengar,36,M,A2,0,Hubballi-Dharwad,Kidnapping
679,311,100050003202400019,Ravi Kulkarni,46,M,A3,0,Hubballi-Dharwad,Kidnapping
683,313,100140003202400023,Ashwini Reddy,30,M,A1,0,Hassan,Motor Vehicle Theft
686,315,100060002202400026,Deepak Gowda,51,M,A1,0,Belagavi,Identity Theft
689,317,100010004202400087,Chetan Bhat,21,M,A1,0,Bengaluru City,Assault on Woman
690,317,100010004202400087,Yashwanth Kulkarni,24,M,A2,0,Bengaluru City,Assault on Woman
694,319,100010001202400089,Suresh Kumar,23,M,A1,0,Bengaluru City,Motor Vehicle Theft
695,319,100010001202400089,Fatima Desai,55,M,A2,0,Bengaluru City,Motor Vehicle Theft
698,321,100120002202400010,Pooja Prasad,22,M,A1,0,Davanagere,Dowry Harassment
699,321,100120002202400010,Bhavana Murthy,36,M,A2,0,Davanagere,Dowry Harassment
700,321,100120002202400010,Shivakumar Nayak,23,M,A3,0,Davanagere,Dowry Harassment
704,323,100050003202400020,Shivakumar Prasad,55,M,A1,0,Hubballi-Dharwad,Robbery
707,325,100060002202400028,Chetan Kulkarni,36,M,A1,0,Belagavi,Possession NDPS
708,325,100060002202400028,Manjunath Nayak,28,M,A2,0,Belagavi,Possession NDPS
712,327,100010001202400090,Lakshmi Hegde,21,M,A1,0,Bengaluru City,Possession NDPS
714,329,100090005202400010,Yashwanth Bhat,44,M,A1,0,Vijayapura,Criminal Breach of Trust
717,331,100060001202400029,Pooja Shetty,27,M,A1,0,Belagavi,Motor Vehicle Theft
719,333,100100003202400016,Bhavana Prasad,47,M,A1,0,Shivamogga,Dowry Harassment
720,333,100100003202400016,Bhavana Rao,19,M,A2,0,Shivamogga,Dowry Harassment
724,335,100030001202400029,Imran Shetty,35,M,A1,0,Mysuru,Kidnapping
726,337,100010004202400092,Mary Murthy,38,F,A1,0,Bengaluru City,Murder
730,339,100060004202400030,Prakash Prasad,51,M,A1,0,Belagavi,Motor Vehicle Theft
731,339,100060004202400030,Pooja Hegde,54,M,A2,0,Belagavi,Motor Vehicle Theft
732,339,100060004202400030,Deepak Kulkarni,20,M,A3,0,Belagavi,Motor Vehicle Theft
734,341,100130003202400008,Rekha Rao,31,M,A1,0,Udupi,Cheating
735,341,100130003202400008,Suresh Prasad,29,M,A2,0,Udupi,Cheating
736,341,100130003202400008,Joseph Gowda,48,M,A3,0,Udupi,Cheating
740,343,100010002202400095,Suresh Murthy,53,M,A1,0,Bengaluru City,Murder
741,343,100010002202400095,Ashwini Hegde,33,M,A2,0,Bengaluru City,Murder
742,343,100010002202400095,Basavaraj Rao,48,M,A3,0,Bengaluru City,Murder
744,345,100150001202400010,Rekha Desai,19,M,A1,0,Raichur,Possession NDPS
745,345,100150001202400010,Chetan Patil,46,M,A2,0,Raichur,Possession NDPS
748,347,100060003202400032,Joseph Shetty,49,M,A1,0,Belagavi,Motor Vehicle Theft
749,347,100060003202400032,Bhavana Reddy,39,M,A2,0,Belagavi,Motor Vehicle Theft
750,347,100060003202400032,Girish Prasad,39,M,A3,0,Belagavi,Motor Vehicle Theft
754,349,100070002202400016,Fatima Gowda,42,M,A1,0,Kalaburagi,Dacoity
755,349,100070002202400016,Basavaraj Reddy,37,M,A2,0,Kalaburagi,Dacoity
757,351,100070002202400017,Imran Prasad,33,M,A1,0,Kalaburagi,Rioting
758,351,100070002202400017,Fatima Kulkarni,56,M,A2,0,Kalaburagi,Rioting
759,351,100070002202400017,Anitha Desai,23,M,A3,0,Kalaburagi,Rioting
760,351,100070002202400017,Deepak Desai,52,M,A4,0,Kalaburagi,Rioting
764,353,100060003202400034,Shivakumar Desai,52,M,A1,0,Belagavi,Murder
766,355,100010002202400097,Deepak Patil,20,M,A1,0,Bengaluru City,Criminal Breach of Trust
767,355,100010002202400097,Joseph Prasad,36,F,A2,0,Bengaluru City,Criminal Breach of Trust
768,355,100010002202400097,Suresh Prasad,18,M,A3,0,Bengaluru City,Criminal Breach of Trust
771,357,100140001202400025,Pooja Murthy,48,M,A1,0,Hassan,Possession NDPS
772,357,100140001202400025,Vinutha Kumar,42,M,A2,0,Hassan,Possession NDPS
776,359,100010001202400098,Manjunath Shetty,45,M,A1,0,Bengaluru City,Online Fraud
778,361,100140002202400027,Prakash Kulkarni,40,M,A1,0,Hassan,Robbery
781,363,100020003202400031,Vinutha Prasad,34,M,A1,0,Bengaluru Rural,Assault on Woman
782,363,100020003202400031,Pooja Desai,22,M,A2,0,Bengaluru Rural,Assault on Woman
785,365,100010003202400099,Prakash Reddy,38,M,A1,0,Bengaluru City,Motor Vehicle Theft
786,365,100010003202400099,Anitha Nayak,28,F,A2,0,Bengaluru City,Motor Vehicle Theft
789,367,100010001202400100,Girish Murthy,41,M,A1,0,Bengaluru City,Rioting
790,367,100010001202400100,Ravi Desai,56,F,A2,0,Bengaluru City,Rioting
794,369,100010003202400102,Prakash Iyengar,18,M,A1,0,Bengaluru City,Domestic Violence
796,371,400060003202400037,Manjunath Iyengar,18,M,A1,0,Belagavi,Online Fraud
802,373,100010002202400105,Girish Reddy,36,M,A1,0,Bengaluru City,Possession NDPS
805,375,100060001202400038,Fatima Gowda,28,M,A1,0,Belagavi,Theft
806,375,100060001202400038,Rekha Kulkarni,31,M,A2,0,Belagavi,Theft
807,375,100060001202400038,Girish Nayak,29,F,A3,0,Belagavi,Theft
811,377,100010001202400108,Nagaraj Rao,35,M,A1,0,Bengaluru City,Assault on Woman
812,377,100010001202400108,Imran Hegde,20,M,A2,0,Bengaluru City,Assault on Woman
815,379,100110006202400015,Deepak Kumar,25,M,A1,0,Tumakuru,Murder
819,381,100010002202400109,Yashwanth Kulkarni,52,M,A1,0,Bengaluru City,Motor Vehicle Theft
820,381,100010002202400109,Manjunath Gowda,38,F,A2,0,Bengaluru City,Motor Vehicle Theft
825,383,100130005202400009,Lakshmi Prasad,28,M,A1,0,Udupi,Dacoity
826,383,100130005202400009,Girish Nayak,23,M,A2,0,Udupi,Dacoity
828,385,100130002202400010,Nagaraj Desai,47,M,A1,0,Udupi,Chit Fund Fraud
829,385,100130002202400010,Imran Reddy,25,M,A2,0,Udupi,Chit Fund Fraud
834,387,100010001202400111,Kiran Naik,50,M,A1,0,Bengaluru City,Domestic Violence
835,387,100010001202400111,Manjunath Hegde,51,M,A2,0,Bengaluru City,Domestic Violence
837,389,800010002202400112,Rekha Prasad,25,M,A1,0,Bengaluru City,Online Fraud
838,389,800010002202400112,Basavaraj Shetty,35,M,A2,0,Bengaluru City,Online Fraud
839,389,800010002202400112,Ravi Gowda,38,M,A3,0,Bengaluru City,Online Fraud
841,391,100010003202400113,Chetan Rao,49,M,A1,0,Bengaluru City,Cheating
842,391,100010003202400113,Girish Murthy,22,M,A2,0,Bengaluru City,Cheating
843,391,100010003202400113,Girish Iyengar,33,M,A3,0,Bengaluru City,Cheating
845,393,100010001202400115,Pooja Murthy,40,M,A1,0,Bengaluru City,Attempt to Murder
846,393,100010001202400115,Nagaraj Murthy,43,M,A2,0,Bengaluru City,Attempt to Murder
847,393,100010001202400115,Joseph Nayak,45,M,A3,0,Bengaluru City,Attempt to Murder
851,395,100070002202400018,Lakshmi Nayak,30,M,A1,0,Kalaburagi,Motor Vehicle Theft
854,397,100050001202400022,Ravi Kulkarni,34,F,A1,0,Hubballi-Dharwad,Possession NDPS
855,397,100050001202400022,Deepak Iyengar,20,M,A2,0,Hubballi-Dharwad,Possession NDPS
856,397,100050001202400022,Suresh Murthy,50,M,A3,0,Hubballi-Dharwad,Possession NDPS
858,399,100010002202400119,Anitha Nayak,23,M,A1,0,Bengaluru City,Money Laundering
859,399,100010002202400119,Kiran Naik,38,M,A2,0,Bengaluru City,Money Laundering
860,399,100010002202400119,Kiran Murthy,33,M,A3,0,Bengaluru City,Money Laundering
863,401,100010004202400121,Suresh Kumar,19,M,A1,0,Bengaluru City,Attempt to Murder
864,401,100010004202400121,Shivakumar Naik,30,M,A2,0,Bengaluru City,Attempt to Murder
866,403,100060002202400041,Yashwanth Rao,25,M,A1,0,Belagavi,Unlawful Assembly
867,403,100060002202400041,Ashwini Gowda,39,M,A2,0,Belagavi,Unlawful Assembly
868,403,100060002202400041,Shivakumar Shetty,21,F,A3,8,Belagavi,Unlawful Assembly
869,403,100060002202400041,Yashwanth Rao,55,M,A4,0,Belagavi,Unlawful Assembly
870,403,100060002202400041,Ashwini Murthy,22,M,A5,0,Belagavi,Unlawful Assembly
874,405,100060001202400042,Suresh Rao,32,M,A1,0,Belagavi,Rioting
875,405,100060001202400042,Anitha Rao,27,M,A2,0,Belagavi,Rioting
879,407,100080003202400009,Yashwanth Nayak,49,M,A1,0,Ballari,Criminal Breach of Trust
880,407,100080003202400009,Vinutha Rao,18,M,A2,0,Ballari,Criminal Breach of Trust
881,407,100080003202400009,Rekha Patil,56,M,A3,0,Ballari,Criminal Breach of Trust
887,409,100010004202400123,Anitha Nayak,27,M,A1,0,Bengaluru City,Criminal Breach of Trust
888,409,100010004202400123,Ravi Reddy,51,M,A2,0,Bengaluru City,Criminal Breach of Trust
892,411,100130005202400011,Joseph Nayak,52,M,A1,0,Udupi,Kidnapping
893,411,100130005202400011,Manjunath Kulkarni,56,M,A2,0,Udupi,Kidnapping
894,411,100130005202400011,Joseph Desai,40,M,A3,0,Udupi,Kidnapping
898,413,100040002202400026,Bhavana Reddy,49,M,A1,0,Mangaluru (DK),Murder
899,413,100040002202400026,Nagaraj Iyengar,57,M,A2,0,Mangaluru (DK),Murder
900,413,100040002202400026,Chetan Kulkarni,49,M,A3,0,Mangaluru (DK),Murder
904,415,300130002202400012,Nagaraj Gowda,55,F,A1,0,Udupi,Identity Theft
905,415,300130002202400012,Anitha Nayak,45,M,A2,0,Udupi,Identity Theft
909,417,800010003202400125,Rekha Kumar,33,M,A1,0,Bengaluru City,Grievous Hurt
912,419,800030006202400036,Pooja Rao,20,F,A1,0,Mysuru,Unlawful Assembly
913,419,800030006202400036,Fatima Reddy,32,M,A2,0,Mysuru,Unlawful Assembly
914,419,800030006202400036,Vinutha Reddy,50,M,A3,0,Mysuru,Unlawful Assembly
917,421,300010003202400127,Ashwini Hegde,50,M,A1,0,Bengaluru City,Murder
921,423,100050002202400023,Fatima Shetty,21,M,A1,0,Hubballi-Dharwad,Murder
922,423,100050002202400023,Fatima Rao,35,M,A2,0,Hubballi-Dharwad,Murder
925,425,100070002202400019,Rekha Rao,42,M,A1,0,Kalaburagi,Robbery
926,425,100070002202400019,Manjunath Rao,25,F,A2,0,Kalaburagi,Robbery
927,425,100070002202400019,Shivakumar Shetty,26,M,A3,0,Kalaburagi,Robbery
932,427,100140002202400030,Lakshmi Kulkarni,38,M,A1,0,Hassan,Dacoity
933,427,100140002202400030,Yashwanth Kulkarni,30,M,A2,0,Hassan,Dacoity
934,427,100140002202400030,Anitha Nayak,23,M,A3,0,Hassan,Dacoity
937,429,100010002202400129,Vinutha Patil,44,M,A1,0,Bengaluru City,Rioting
938,429,100010002202400129,Anitha Kulkarni,53,M,A2,0,Bengaluru City,Rioting
939,429,100010002202400129,Girish Murthy,22,M,A3,0,Bengaluru City,Rioting
943,431,300060002202400044,Kiran Shetty,45,M,A1,0,Belagavi,Unlawful Assembly
944,431,300060002202400044,Prakash Desai,53,M,A2,0,Belagavi,Unlawful Assembly
947,433,100030005202400038,Vinutha Kulkarni,22,M,A1,0,Mysuru,Murder
953,435,100110006202400018,Lakshmi Rao,36,M,A1,7,Tumakuru,Kidnapping
954,435,100110006202400018,Ashwini Patil,46,M,A2,0,Tumakuru,Kidnapping
955,435,100110006202400018,Shivakumar Naik,19,M,A3,0,Tumakuru,Kidnapping
959,437,100030006202400039,Imran Gowda,44,F,A1,0,Mysuru,Rioting
960,437,100030006202400039,Vinutha Murthy,46,M,A2,0,Mysuru,Rioting
961,437,100030006202400039,Shivakumar Desai,38,M,A3,0,Mysuru,Rioting
962,437,100030006202400039,Anitha Bhat,36,M,A4,7,Mysuru,Rioting
968,439,100010002202400133,Ashwini Naik,35,M,A1,4,Bengaluru City,Murder
969,439,100010002202400133,Prakash Hegde,32,M,A2,0,Bengaluru City,Murder
970,439,100010002202400133,Lakshmi Hegde,28,M,A3,0,Bengaluru City,Murder
974,441,100040004202400027,Deepak Prasad,19,M,A1,0,Mangaluru (DK),Attempt to Murder
975,441,100040004202400027,Girish Shetty,56,M,A2,0,Mangaluru (DK),Attempt to Murder
977,443,100010001202400135,Ravi Shetty,20,M,A1,0,Bengaluru City,Dowry Harassment
978,443,100010001202400135,Pooja Patil,29,M,A2,0,Bengaluru City,Dowry Harassment
979,443,100010001202400135,Imran Iyengar,36,M,A3,0,Bengaluru City,Dowry Harassment
982,445,400010003202400137,Imran Murthy,54,M,A1,0,Bengaluru City,Grievous Hurt
983,445,400010003202400137,Ashwini Hegde,50,M,A2,0,Bengaluru City,Grievous Hurt
984,445,400010003202400137,Fatima Iyengar,19,M,A3,0,Bengaluru City,Grievous Hurt
988,447,100140001202400031,Basavaraj Patil,43,M,A1,0,Hassan,Burglary
989,447,100140001202400031,Shivakumar Kulkarni,43,M,A2,0,Hassan,Burglary
990,447,100140001202400031,Anitha Naik,32,M,A3,0,Hassan,Burglary
994,449,400070002202400021,Bhavana Reddy,51,M,A1,0,Kalaburagi,Criminal Breach of Trust
998,451,100130005202400013,Pooja Naik,54,M,A1,0,Udupi,Burglary
999,451,100130005202400013,Suresh Naik,18,M,A2,0,Udupi,Burglary
1000,451,100130005202400013,Chetan Reddy,49,M,A3,0,Udupi,Burglary
1004,453,400150005202400013,Kiran Kumar,39,M,A1,0,Raichur,Cheating
1005,453,400150005202400013,Ashwini Iyengar,21,F,A2,0,Raichur,Cheating
1007,455,100030006202400041,Shivakumar Bhat,46,M,A1,0,Mysuru,Unlawful Assembly
1008,455,100030006202400041,Ashwini Iyengar,44,M,A2,0,Mysuru,Unlawful Assembly
1012,457,100060003202400046,Rekha Bhat,24,F,A1,0,Belagavi,Burglary
1013,457,100060003202400046,Basavaraj Patil,41,M,A2,0,Belagavi,Burglary
1014,457,100060003202400046,Prakash Hegde,41,M,A3,0,Belagavi,Burglary
1018,459,100020005202400037,Yashwanth Rao,21,M,A1,0,Bengaluru Rural,Dowry Harassment
1021,461,100010004202400139,Prakash Murthy,42,M,A1,0,Bengaluru City,Domestic Violence
1022,461,100010004202400139,Deepak Prasad,47,M,A2,0,Bengaluru City,Domestic Violence
1025,463,100140004202400032,Suresh Bhat,29,M,A1,0,Hassan,Theft
1027,465,100060001202400048,Manjunath Shetty,49,M,A1,0,Belagavi,Possession NDPS
1028,465,100060001202400048,Girish Patil,35,M,A2,0,Belagavi,Possession NDPS
1029,465,100060001202400048,Suresh Hegde,31,M,A3,0,Belagavi,Possession NDPS
1033,467,100090003202400011,Lakshmi Patil,30,M,A1,0,Vijayapura,Burglary
1035,469,300010002202400140,Shivakumar Desai,28,M,A1,0,Bengaluru City,Murder
1036,469,300010002202400140,Joseph Hegde,45,M,A2,7,Bengaluru City,Murder
1037,469,300010002202400140,Shivakumar Desai,22,M,A3,0,Bengaluru City,Murder
1040,471,100020001202400039,Girish Prasad,25,M,A1,0,Bengaluru Rural,Burglary
1044,473,100010004202400141,Yashwanth Nayak,43,M,A1,0,Bengaluru City,Motor Vehicle Theft
1045,473,100010004202400141,Vinutha Shetty,26,M,A2,0,Bengaluru City,Motor Vehicle Theft
1046,473,100010004202400141,Imran Nayak,57,M,A3,0,Bengaluru City,Motor Vehicle Theft
1048,475,100020005202400040,Anitha Nayak,27,M,A1,0,Bengaluru Rural,Grievous Hurt
1052,477,100100002202400018,Kiran Bhat,54,M,A1,0,Shivamogga,Motor Vehicle Theft
1054,479,100010002202400143,Pooja Kumar,19,M,A1,0,Bengaluru City,Grievous Hurt
1057,481,100140003202400034,Mary Kumar,29,M,A1,0,Hassan,Money Laundering
1058,481,100140003202400034,Shivakumar Rao,39,M,A2,0,Hassan,Money Laundering
1062,483,100100002202400019,Rekha Naik,36,M,A1,0,Shivamogga,Burglary
1063,483,100100002202400019,Nagaraj Naik,52,M,A2,0,Shivamogga,Burglary
1064,483,100100002202400019,Deepak Murthy,51,M,A3,0,Shivamogga,Burglary
1067,485,400070004202400022,Prakash Nayak,53,M,A1,0,Kalaburagi,Motor Vehicle Theft
1068,485,400070004202400022,Imran Gowda,20,M,A2,0,Kalaburagi,Motor Vehicle Theft
1073,487,800030004202400045,Suresh Shetty,45,M,A1,0,Mysuru,Grievous Hurt
1075,489,100060002202400051,Kiran Patil,29,M,A1,0,Belagavi,Trafficking NDPS
1076,489,100060002202400051,Basavaraj Bhat,25,M,A2,0,Belagavi,Trafficking NDPS
1077,489,100060002202400051,Shivakumar Nayak,26,M,A3,0,Belagavi,Trafficking NDPS
1079,491,100080004202400012,Bhavana Nayak,28,M,A1,0,Ballari,Murder
1083,493,100070004202400023,Yashwanth Rao,47,M,A1,0,Kalaburagi,Rioting
1084,493,100070004202400023,Manjunath Iyengar,56,M,A2,0,Kalaburagi,Rioting
1085,493,100070004202400023,Bhavana Reddy,27,M,A3,0,Kalaburagi,Rioting
1086,493,100070004202400023,Lakshmi Desai,44,M,A4,0,Kalaburagi,Rioting
1087,493,100070004202400023,Deepak Rao,34,M,A5,0,Kalaburagi,Rioting
1089,495,100070003202400024,Ravi Iyengar,43,M,A1,0,Kalaburagi,Theft
1090,495,100070003202400024,Joseph Rao,40,M,A2,0,Kalaburagi,Theft
1091,495,100070003202400024,Mary Desai,32,M,A3,0,Kalaburagi,Theft
1093,497,300110001202400019,Nagaraj Hegde,34,F,A1,0,Tumakuru,Burglary
1095,499,100060003202400053,Pooja Hegde,42,M,A1,0,Belagavi,Dacoity
1097,501,100020004202400042,Basavaraj Rao,33,M,A1,0,Bengaluru Rural,Murder
1100,503,100050002202400025,Joseph Patil,26,M,A1,0,Hubballi-Dharwad,Unlawful Assembly
1101,503,100050002202400025,Shivakumar Naik,28,M,A2,0,Hubballi-Dharwad,Unlawful Assembly
1102,503,100050002202400025,Pooja Rao,39,M,A3,0,Hubballi-Dharwad,Unlawful Assembly
1105,505,300010003202400146,Rekha Reddy,55,M,A1,0,Bengaluru City,Dacoity
1108,507,100010003202400148,Prakash Gowda,50,M,A1,0,Bengaluru City,Dacoity
1109,507,100010003202400148,Bhavana Rao,52,M,A2,0,Bengaluru City,Dacoity
1110,507,100010003202400148,Ashwini Bhat,26,M,A3,0,Bengaluru City,Dacoity
1113,509,800010004202400149,Ravi Rao,48,M,A1,0,Bengaluru City,Criminal Breach of Trust
1115,511,100010003202400150,Nagaraj Gowda,21,M,A1,0,Bengaluru City,Grievous Hurt
1116,511,100010003202400150,Imran Rao,23,M,A2,0,Bengaluru City,Grievous Hurt
1121,513,100010002202400151,Rekha Hegde,43,M,A1,0,Bengaluru City,Robbery
1122,513,100010002202400151,Pooja Kumar,45,F,A2,0,Bengaluru City,Robbery
1124,515,100080002202400014,Ravi Nayak,44,F,A1,0,Ballari,Possession NDPS
1129,517,800130005202400014,Chetan Iyengar,23,M,A1,0,Udupi,Burglary
1130,517,800130005202400014,Manjunath Kulkarni,42,M,A2,0,Udupi,Burglary
1131,517,800130005202400014,Anitha Kumar,44,M,A3,0,Udupi,Burglary
1134,519,100050005202400026,Ashwini Kulkarni,19,M,A1,0,Hubballi-Dharwad,Theft
1135,519,100050005202400026,Imran Patil,36,M,A2,0,Hubballi-Dharwad,Theft
1138,521,100010001202400153,Vinutha Patil,47,M,A1,0,Bengaluru City,Identity Theft
1139,521,100010001202400153,Imran Kumar,19,F,A2,0,Bengaluru City,Identity Theft
1142,523,100080004202400015,Imran Kumar,21,M,A1,0,Ballari,Cheating
1146,525,400090001202400014,Bhavana Nayak,33,M,A1,0,Vijayapura,Rioting
1147,525,400090001202400014,Mary Naik,31,M,A2,0,Vijayapura,Rioting
1148,525,400090001202400014,Manjunath Prasad,34,M,A3,0,Vijayapura,Rioting
1149,525,400090001202400014,Joseph Naik,54,M,A4,0,Vijayapura,Rioting
1152,527,100140006202400036,Fatima Kulkarni,45,M,A1,0,Hassan,Robbery
1154,529,100110006202400020,Chetan Nayak,23,M,A1,0,Tumakuru,Unlawful Assembly
1155,529,100110006202400020,Chetan Iyengar,23,F,A2,0,Tumakuru,Unlawful Assembly
1158,531,300140006202400037,Lakshmi Kumar,33,M,A1,0,Hassan,Robbery
1159,531,300140006202400037,Girish Bhat,43,M,A2,0,Hassan,Robbery
1160,531,300140006202400037,Imran Gowda,41,F,A3,0,Hassan,Robbery
1166,533,100150002202400017,Joseph Hegde,51,M,A1,0,Raichur,Theft
1170,535,100010004202400154,Yashwanth Reddy,43,M,A1,0,Bengaluru City,Robbery
1171,535,100010004202400154,Pooja Rao,20,F,A2,0,Bengaluru City,Robbery
1172,535,100010004202400154,Rekha Iyengar,21,F,A3,0,Bengaluru City,Robbery
1174,537,100010002202400155,Ashwini Shetty,35,M,A1,0,Bengaluru City,Attempt to Murder
1175,537,100010002202400155,Girish Kulkarni,26,M,A2,0,Bengaluru City,Attempt to Murder
1176,537,100010002202400155,Girish Patil,18,M,A3,0,Bengaluru City,Attempt to Murder
1180,539,100010003202400157,Nagaraj Kumar,55,M,A1,0,Bengaluru City,Unlawful Assembly
1181,539,100010003202400157,Prakash Kumar,18,M,A2,0,Bengaluru City,Unlawful Assembly
