ArrestID,CaseMasterID,AccusedMasterID,AccusedName,ArrestType,ArrestDate,DistrictName,IOName
595,985,0,Lakshmi Iyengar,Arrest,2024-01-31,Bengaluru City,Girish Rao
597,989,0,Yashwanth Naik,Surrender,2024-01-31,Mysuru,Fatima Kumar
601,999,0,Manjunath Shetty,Arrest,2024-01-31,Hassan,Manjunath Nayak
603,1001,0,Bhavana Naik,Arrest,2024-01-31,Bengaluru City,Vinutha Shetty
606,1007,0,Girish Bhat,Arrest,2024-01-31,Bengaluru Rural,Manjunath Reddy
607,1009,0,Ravi Bhat,Arrest,2024-01-31,Kalaburagi,Kiran Kulkarni
608,1011,0,Girish Rao,Arrest,2024-01-31,Ballari,Mary Gowda
613,1023,0,Kiran Desai,Arrest,2024-02-01,Raichur,Ravi Patil
615,1025,0,Lakshmi Iyengar,Arrest,2024-02-01,Bengaluru City,Pooja Reddy
616,1027,0,Lakshmi Nayak,Arrest,2024-02-01,Shivamogga,Shivakumar Reddy
621,1035,0,Rekha Reddy,Arrest,2024-02-01,Shivamogga,Basavaraj Hegde
622,1037,0,Chetan Kulkarni,Arrest,2024-02-01,Mangaluru (DK),Lakshmi Naik
623,1039,0,Chetan Patil,Arrest,2024-02-01,Mysuru,Lakshmi Shetty
624,1041,0,Nagaraj Naik,Arrest,2024-02-01,Mangaluru (DK),Deepak Nayak
625,1045,0,Pooja Iyengar,Arrest,2024-02-01,Belagavi,Yashwanth Hegde
626,1047,0,Manjunath Desai,Arrest,2024-02-01,Belagavi,Fatima Nayak
628,1049,0,Nagaraj Gowda,Surrender,2024-02-01,Hassan,Ravi Naik
630,1055,0,Kiran Prasad,Arrest,2024-02-01,Belagavi,Ravi Iyengar
633,1067,0,Chetan Naik,Arrest,2024-02-02,Bengaluru City,Bhavana Rao
636,1071,0,Girish Kumar,Arrest,2024-02-02,Belagavi,Joseph Patil
638,1073,0,Joseph Naik,Arrest,2024-02-02,Kalaburagi,Nagaraj Iyengar
639,1077,0,Imran Desai,Arrest,2024-02-02,Udupi,Fatima Reddy
641,1079,0,Joseph Rao,Arrest,2024-02-02,Tumakuru,Vinutha Reddy
642,1083,0,Yashwanth Kulkarni,Arrest,2024-02-02,Belagavi,Chetan Bhat
644,1085,0,Ravi Desai,Arrest,2024-02-02,Bengaluru City,Chetan Desai
646,1087,0,Nagaraj Desai,Arrest,2024-02-02,Hubballi-Dharwad,Shivakumar Hegde
648,1089,0,Suresh Gowda,Arrest,2024-02-02,Bengaluru City,Mary Kumar
649,1091,0,Girish Patil,Arrest,2024-02-02,Bengaluru City,Imran Hegde
651,1095,0,Basavaraj Kulkarni,Arrest,2024-02-02,Bengaluru City,Vinutha Kumar
652,1097,0,Fatima Bhat,Surrender,2024-02-02,Shivamogga,Lakshmi Bhat
654,1099,0,Joseph Prasad,Arrest,2024-02-02,Mysuru,Nagaraj Naik
656,1101,0,Anitha Kulkarni,Arrest,2024-02-03,Mysuru,Deepak Rao
658,1105,0,Bhavana Gowda,Surrender,2024-02-03,Tumakuru,Basavaraj Kumar
660,1109,0,Mary Hegde,Arrest,2024-02-03,Shivamogga,Nagaraj Kulkarni
662,1111,0,Bhavana Murthy,Arrest,2024-02-03,Davanagere,Lakshmi Murthy
665,1115,0,Ravi Reddy,Surrender,2024-02-03,Hubballi-Dharwad,Anitha Nayak
669,1125,0,Suresh Iyengar,Arrest,2024-02-03,Bengaluru City,Imran Rao
672,1129,0,Yashwanth Shetty,Arrest,2024-02-03,Hubballi-Dharwad,Deepak Hegde
674,1133,0,Rekha Reddy,Arrest,2024-02-03,Bengaluru Rural,Anitha Iyengar
675,1135,0,Girish Iyengar,Surrender,2024-02-03,Bengaluru City,Fatima Gowda
677,1137,0,Prakash Bhat,Arrest,2024-02-03,Hassan,Imran Prasad
678,1139,0,Bhavana Desai,Arrest,2024-02-03,Hubballi-Dharwad,Anitha Reddy
680,1143,0,Ravi Gowda,Arrest,2024-02-04,Mangaluru (DK),Imran Naik
683,1147,0,Kiran Murthy,Arrest,2024-02-04,Mysuru,Nagaraj Prasad
685,1153,0,Bhavana Hegde,Arrest,2024-02-04,Hubballi-Dharwad,Deepak Iyengar
687,1155,0,Anitha Naik,Arrest,2024-02-04,Mysuru,Deepak Prasad
689,1157,0,Shivakumar Shetty,Arrest,2024-02-04,Mangaluru (DK),Anitha Kumar
691,1159,0,Suresh Nayak,Arrest,2024-02-04,Mangaluru (DK),Basavaraj Bhat
693,1161,0,Manjunath Kumar,Arrest,2024-02-04,Kalaburagi,Kiran Naik
695,1165,0,Bhavana Naik,Surrender,2024-02-04,Bengaluru City,Girish Hegde
697,1167,0,Rekha Gowda,Arrest,2024-02-04,Ballari,Girish Bhat
699,1169,0,Joseph Desai,Arrest,2024-02-04,Hassan,Prakash Shetty
701,1171,0,Chetan Patil,Arrest,2024-02-04,Mysuru,Deepak Nayak
704,1175,0,Basavaraj Bhat,Arrest,2024-02-04,Bengaluru City,Prakash Prasad
706,1177,0,Ashwini Nayak,Surrender,2024-02-04,Belagavi,Chetan Desai
708,1181,0,Ashwini Gowda,Arrest,2024-02-04,Bengaluru City,Yashwanth Reddy
709,1185,0,Anitha Desai,Arrest,2024-02-05,Mangaluru (DK),Nagaraj Reddy
711,1189,0,Manjunath Patil,Arrest,2024-02-05,Mysuru,Prakash Iyengar
713,1193,0,Nagaraj Kumar,Arrest,2024-02-05,Raichur,Kiran Shetty
715,1195,0,Imran Murthy,Arrest,2024-02-05,Vijayapura,Suresh Bhat
717,1197,0,Pooja Nayak,Arrest,2024-02-05,Hubballi-Dharwad,Pooja Shetty
719,1201,0,Nagaraj Patil,Arrest,2024-02-05,Raichur,Ashwini Prasad
721,1203,0,Yashwanth Prasad,Arrest,2024-02-05,Bengaluru City,Lakshmi Murthy
722,1205,0,Rekha Reddy,Arrest,2024-02-05,Mangaluru (DK),Yashwanth Prasad
725,1209,0,Prakash Kumar,Arrest,2024-02-05,Ballari,Ashwini Kulkarni
731,1225,0,Anitha Patil,Arrest,2024-02-06,Hassan,Chetan Prasad
734,1229,0,Lakshmi Murthy,Arrest,2024-02-06,Bengaluru City,Rekha Prasad
736,1231,0,Manjunath Prasad,Arrest,2024-02-06,Ballari,Rekha Prasad
738,1233,0,Mary Bhat,Arrest,2024-02-06,Kalaburagi,Suresh Rao
741,1237,0,Bhavana Shetty,Surrender,2024-02-06,Hassan,Girish Bhat
743,1239,0,Nagaraj Naik,Arrest,2024-02-06,Raichur,Girish Kulkarni
745,1245,0,Fatima Iyengar,Arrest,2024-02-06,Bengaluru City,Manjunath Kumar
747,1247,0,Deepak Prasad,Arrest,2024-02-06,Belagavi,Kiran Naik
748,1249,0,Deepak Kumar,Surrender,2024-02-06,Bengaluru City,Suresh Patil
749,1251,0,Rekha Shetty,Arrest,2024-02-06,Hubballi-Dharwad,Joseph Prasad
750,1253,0,Pooja Naik,Arrest,2024-02-06,Davanagere,Bhavana Shetty
752,1255,0,Ravi Shetty,Arrest,2024-02-07,Mysuru,Fatima Gowda
756,1261,0,Manjunath Patil,Arrest,2024-02-07,Bengaluru Rural,Manjunath Hegde
758,1265,0,Deepak Reddy,Surrender,2024-02-07,Tumakuru,Ashwini Iyengar
759,1267,0,Yashwanth Prasad,Arrest,2024-02-07,Shivamogga,Girish Bhat
761,1271,0,Chetan Prasad,Arrest,2024-02-07,Udupi,Vinutha Gowda
763,1273,0,Deepak Reddy,Surrender,2024-02-07,Ballari,Yashwanth Reddy
765,1277,0,Lakshmi Rao,Arrest,2024-02-07,Kalaburagi,Rekha Iyengar
768,1281,0,Joseph Kulkarni,Arrest,2024-02-07,Hubballi-Dharwad,Girish Hegde
770,1283,0,Deepak Prasad,Arrest,2024-02-07,Udupi,Basavaraj Shetty
771,1285,0,Anitha Desai,Arrest,2024-02-07,Hubballi-Dharwad,Shivakumar Desai
772,1293,0,Anitha Murthy,Arrest,2024-02-07,Mysuru,Ashwini Shetty
774,1297,0,Vinutha Shetty,Surrender,2024-02-07,Bengaluru City,Vinutha Iyengar
775,1299,0,Ravi Desai,Arrest,2024-02-07,Vijayapura,Rekha Naik
778,1303,0,Basavaraj Hegde,Arrest,2024-02-08,Mysuru,Lakshmi Reddy
780,1305,0,Mary Patil,Arrest,2024-02-08,Hubballi-Dharwad,Anitha Bhat
782,1309,0,Imran Kulkarni,Arrest,2024-02-08,Bengaluru City,Pooja Bhat
784,1313,0,Fatima Shetty,Arrest,2024-02-08,Hassan,Kiran Kumar
789,1321,0,Basavaraj Prasad,Arrest,2024-02-08,Davanagere,Basavaraj Murthy
790,1323,0,Ashwini Reddy,Arrest,2024-02-08,Mangaluru (DK),Manjunath Reddy
793,1331,0,Manjunath Nayak,Arrest,2024-02-08,Hubballi-Dharwad,Fatima Hegde
796,1335,0,Fatima Shetty,Arrest,2024-02-08,Hubballi-Dharwad,Prakash Naik
798,1337,0,Yashwanth Shetty,Surrender,2024-02-09,Tumakuru,Ashwini Reddy
800,1339,0,Fatima Patil,Arrest,2024-02-09,Belagavi,Ravi Shetty
801,1341,0,Lakshmi Prasad,Surrender,2024-02-09,Ballari,Suresh Desai
804,1345,0,Ashwini Bhat,Arrest,2024-02-09,Mysuru,Fatima Prasad
805,1347,0,Shivakumar Patil,Surrender,2024-02-09,Kalaburagi,Basavaraj Iyengar
806,1349,0,Yashwanth Nayak,Arrest,2024-02-09,Belagavi,Lakshmi Hegde
808,1351,0,Vinutha Bhat,Arrest,2024-02-09,Tumakuru,Nagaraj Patil
811,1355,0,Yashwanth Rao,Arrest,2024-02-09,Bengaluru City,Fatima Nayak
813,1357,0,Suresh Murthy,Arrest,2024-02-09,Hubballi-Dharwad,Mary Murthy
815,1359,0,Bhavana Reddy,Arrest,2024-02-09,Belagavi,Manjunath Gowda
816,1361,0,Suresh Gowda,Arrest,2024-02-09,Mysuru,Suresh Rao
817,1363,0,Manjunath Patil,Arrest,2024-02-09,Bengaluru City,Imran Rao
819,1365,0,Fatima Iyengar,Arrest,2024-02-09,Kalaburagi,Girish Gowda
820,1369,0,Rekha Murthy,Surrender,2024-02-09,Hassan,Ravi Kumar
822,1371,0,Suresh Shetty,Arrest,2024-02-09,Raichur,Kiran Nayak
824,1373,0,Nagaraj Kulkarni,Arrest,2024-02-10,Mysuru,Deepak Naik
826,1377,0,Rekha Murthy,Surrender,2024-02-10,Bengaluru City,Ashwini Bhat
829,1383,0,Anitha Murthy,Arrest,2024-02-10,Kalaburagi,Lakshmi Murthy
830,1385,0,Anitha Prasad,Arrest,2024-02-10,Hassan,Basavaraj Naik
833,1389,0,Vinutha Reddy,Arrest,2024-02-10,Davanagere,Vinutha Murthy
834,1391,0,Imran Naik,Arrest,2024-02-10,Bengaluru Rural,Lakshmi Shetty
836,1393,0,Ravi Gowda,Arrest,2024-02-10,Bengaluru City,Girish Bhat
838,1395,0,Joseph Patil,Arrest,2024-02-10,Bengaluru City,Girish Murthy
843,1403,0,Lakshmi Nayak,Surrender,2024-02-10,Tumakuru,Shivakumar Nayak
844,1407,0,Chetan Rao,Arrest,2024-02-10,Bengaluru City,Fatima Rao
845,1409,0,Vinutha Shetty,Arrest,2024-02-10,Bengaluru City,Joseph Murthy
847,1411,0,Suresh Murthy,Arrest,2024-02-10,Bengaluru City,Rekha Gowda
848,1413,0,Nagaraj Rao,Arrest,2024-02-10,Hubballi-Dharwad,Yashwanth Desai
849,1415,0,Mary Naik,Arrest,2024-02-10,Hubballi-Dharwad,Ashwini Reddy
852,1421,0,Ashwini Kulkarni,Arrest,2024-02-11,Raichur,Lakshmi Desai
854,1423,0,Shivakumar Reddy,Arrest,2024-02-11,Mysuru,Lakshmi Murthy
855,1425,0,Prakash Gowda,Arrest,2024-02-11,Raichur,Ravi Naik
857,1427,0,Shivakumar Prasad,Arrest,2024-02-11,Hassan,Shivakumar Rao
858,1431,0,Pooja Murthy,Surrender,2024-02-11,Bengaluru Rural,Lakshmi Iyengar
859,1433,0,Ravi Kumar,Surrender,2024-02-11,Belagavi,Ravi Desai
860,1437,0,Rekha Prasad,Arrest,2024-02-11,Bengaluru City,Kiran Bhat
862,1439,0,Fatima Kulkarni,Arrest,2024-02-11,Bengaluru City,Yashwanth Desai
864,1441,0,Manjunath Nayak,Surrender,2024-02-11,Hubballi-Dharwad,Basavaraj Iyengar
867,1447,0,Yashwanth Hegde,Arrest,2024-02-12,Davanagere,Fatima Kulkarni
869,1449,0,Deepak Kulkarni,Arrest,2024-02-12,Bengaluru City,Fatima Nayak
871,1451,0,Nagaraj Rao,Arrest,2024-02-12,Bengaluru City,Pooja Reddy
873,1455,0,Mary Reddy,Arrest,2024-02-12,Bengaluru City,Rekha Kumar
874,1457,0,Nagaraj Prasad,Arrest,2024-02-12,Belagavi,Deepak Bhat
877,1461,0,Anitha Reddy,Arrest,2024-02-12,Mangaluru (DK),Basavaraj Prasad
880,1465,0,Shivakumar Kumar,Arrest,2024-02-12,Shivamogga,Chetan Iyengar
881,1467,0,Imran Murthy,Arrest,2024-02-12,Kalaburagi,Deepak Reddy
882,1469,0,Vinutha Kumar,Arrest,2024-02-12,Bengaluru City,Anitha Gowda
883,1473,0,Mary Prasad,Arrest,2024-02-12,Ballari,Prakash Iyengar
887,1479,0,Pooja Hegde,Surrender,2024-02-12,Hubballi-Dharwad,Vinutha Murthy
891,1485,0,Manjunath Iyengar,Arrest,2024-02-13,Bengaluru City,Chetan Hegde
892,1487,0,Imran Shetty,Arrest,2024-02-13,Raichur,Manjunath Iyengar
894,1491,0,Girish Rao,Arrest,2024-02-13,Bengaluru City,Joseph Hegde
896,1495,0,Rekha Prasad,Arrest,2024-02-13,Bengaluru Rural,Girish Kumar
897,1497,0,Prakash Bhat,Arrest,2024-02-13,Mangaluru (DK),Chetan Patil
899,1499,0,Shivakumar Kulkarni,Arrest,2024-02-13,Tumakuru,Anitha Reddy
900,1501,0,Girish Prasad,Arrest,2024-02-13,Belagavi,Ashwini Reddy
902,1503,0,Chetan Shetty,Arrest,2024-02-13,Vijayapura,Rekha Prasad
903,1505,0,Fatima Murthy,Arrest,2024-02-13,Bengaluru City,Ashwini Hegde
904,1507,0,Lakshmi Patil,Arrest,2024-02-13,Mysuru,Joseph Gowda
905,1511,0,Kiran Prasad,Arrest,2024-02-13,Bengaluru City,Joseph Naik
906,1515,0,Kiran Desai,Arrest,2024-02-13,Ballari,Prakash Reddy
908,1517,0,Yashwanth Patil,Arrest,2024-02-13,Ballari,Vinutha Shetty
909,1519,0,Fatima Reddy,Arrest,2024-02-13,Ballari,Girish Rao
912,1527,0,Fatima Murthy,Arrest,2024-02-14,Kalaburagi,Basavaraj Kulkarni
914,1531,0,Fatima Kumar,Arrest,2024-02-14,Kalaburagi,Kiran Hegde
916,1533,0,Joseph Rao,Arrest,2024-02-14,Udupi,Joseph Shetty
918,1535,0,Girish Desai,Surrender,2024-02-14,Bengaluru Rural,Mary Reddy
921,1539,0,Bhavana Nayak,Arrest,2024-02-14,Bengaluru City,Prakash Desai
923,1541,0,Chetan Murthy,Arrest,2024-02-14,Bengaluru City,Chetan Prasad
925,1545,0,Ravi Naik,Arrest,2024-02-14,Bengaluru City,Kiran Murthy
927,1549,0,Manjunath Kulkarni,Surrender,2024-02-14,Bengaluru Rural,Deepak Rao
928,1551,0,Fatima Murthy,Arrest,2024-02-14,Kalaburagi,Ravi Reddy
929,1557,0,Lakshmi Kulkarni,Arrest,2024-02-15,Davanagere,Shivakumar Hegde
934,1567,0,Joseph Kulkarni,Arrest,2024-02-15,Bengaluru Rural,Shivakumar Desai
936,1569,0,Nagaraj Naik,Arrest,2024-02-15,Ballari,Imran Shetty
939,1573,0,Mary Gowda,Arrest,2024-02-15,Mangaluru (DK),Fatima Nayak
940,1575,0,Chetan Hegde,Arrest,2024-02-15,Bengaluru City,Bhavana Kumar
942,1577,0,Vinutha Rao,Surrender,2024-02-15,Mangaluru (DK),Nagaraj Prasad
944,1579,0,Mary Nayak,Arrest,2024-02-15,Bengaluru City,Yashwanth Shetty
948,1589,0,Yashwanth Kulkarni,Surrender,2024-02-15,Bengaluru Rural,Girish Murthy
951,1593,0,Suresh Desai,Arrest,2024-02-15,Mysuru,Lakshmi Reddy
953,1595,0,Manjunath Bhat,Arrest,2024-02-15,Bengaluru Rural,Anitha Reddy
956,1599,0,Nagaraj Hegde,Surrender,2024-02-16,Bengaluru Rural,Shivakumar Iyengar
959,1605,0,Vinutha Nayak,Arrest,2024-02-16,Bengaluru City,Deepak Kumar
961,1607,0,Chetan Prasad,Arrest,2024-02-16,Bengaluru Rural,Prakash Shetty
963,1611,0,Suresh Desai,Arrest,2024-02-16,Udupi,Yashwanth Desai
965,1613,0,Joseph Rao,Arrest,2024-02-16,Bengaluru City,Nagaraj Hegde
966,1615,0,Suresh Rao,Arrest,2024-02-16,Belagavi,Lakshmi Murthy
967,1619,0,Fatima Nayak,Surrender,2024-02-16,Shivamogga,Bhavana Desai
970,1625,0,Vinutha Kumar,Arrest,2024-02-16,Shivamogga,Shivakumar Kumar
972,1631,0,Prakash Patil,Arrest,2024-02-17,Bengaluru City,Yashwanth Gowda
974,1633,0,Suresh Patil,Arrest,2024-02-17,Mysuru,Pooja Kulkarni
978,1639,0,Manjunath Nayak,Arrest,2024-02-17,Udupi,Imran Gowda
981,1645,0,Girish Desai,Arrest,2024-02-17,Bengaluru City,Imran Reddy
983,1647,0,Mary Desai,Arrest,2024-02-17,Vijayapura,Mary Desai
984,1649,0,Basavaraj Bhat,Arrest,2024-02-17,Bengaluru City,Kiran Hegde
986,1653,0,Basavaraj Naik,Surrender,2024-02-17,Belagavi,Yashwanth Rao
988,1657,0,Girish Iyengar,Arrest,2024-02-17,Bengaluru City,Shivakumar Reddy
990,1659,0,Joseph Kulkarni,Arrest,2024-02-17,Hassan,Suresh Rao
991,1663,0,Ashwini Murthy,Arrest,2024-02-17,Bengaluru City,Bhavana Murthy
992,1665,0,Kiran Patil,Arrest,2024-02-18,Bengaluru City,Chetan Patil
993,1667,0,Ashwini Shetty,Arrest,2024-02-18,Udupi,Deepak Desai
995,1669,0,Girish Gowda,Arrest,2024-02-18,Hassan,Chetan Naik
998,1673,0,Yashwanth Prasad,Arrest,2024-02-18,Tumakuru,Bhavana Murthy
1000,1677,0,Suresh Desai,Arrest,2024-02-18,Tumakuru,Manjunath Shetty
1001,1679,0,Nagaraj Bhat,Arrest,2024-02-18,Kalaburagi,Basavaraj Gowda
1002,1683,0,Manjunath Nayak,Arrest,2024-02-18,Vijayapura,Vinutha Reddy
1005,1691,0,Pooja Iyengar,Arrest,2024-02-18,Bengaluru City,Prakash Kumar
1007,1695,0,Pooja Desai,Arrest,2024-02-18,Hubballi-Dharwad,Lakshmi Reddy
1009,1699,0,Joseph Bhat,Arrest,2024-02-18,Bengaluru Rural,Lakshmi Reddy
1011,1701,0,Bhavana Reddy,Arrest,2024-02-19,Bengaluru City,Imran Prasad
1013,1705,0,Deepak Iyengar,Arrest,2024-02-19,Mysuru,Girish Rao
1015,1707,0,Manjunath Kulkarni,Arrest,2024-02-19,Shivamogga,Nagaraj Bhat
1017,1711,0,Imran Iyengar,Surrender,2024-02-19,Belagavi,Basavaraj Rao
1019,1717,0,Prakash Rao,Arrest,2024-02-19,Hubballi-Dharwad,Suresh Rao
1025,1729,0,Suresh Desai,Arrest,2024-02-19,Hassan,Bhavana Kulkarni
1027,1733,0,Bhavana Murthy,Arrest,2024-02-19,Mangaluru (DK),Suresh Shetty
1029,1735,0,Manjunath Patil,Arrest,2024-02-19,Hubballi-Dharwad,Imran Rao
1030,1737,0,Fatima Nayak,Arrest,2024-02-19,Shivamogga,Imran Rao
1032,1739,0,Basavaraj Desai,Arrest,2024-02-19,Shivamogga,Yashwanth Naik
1035,1745,0,Kiran Naik,Surrender,2024-02-20,Mysuru,Rekha Reddy
1036,1747,0,Joseph Prasad,Arrest,2024-02-20,Hassan,Mary Patil
1039,1751,0,Vinutha Iyengar,Surrender,2024-02-20,Tumakuru,Ravi Patil
1043,1757,0,Anitha Shetty,Arrest,2024-02-20,Hubballi-Dharwad,Ashwini Iyengar
1044,1761,0,Manjunath Nayak,Surrender,2024-02-20,Bengaluru Rural,Ashwini Desai
1046,1763,0,Suresh Hegde,Arrest,2024-02-20,Kalaburagi,Suresh Iyengar
1049,1767,0,Suresh Patil,Arrest,2024-02-20,Mysuru,Yashwanth Bhat
1052,1771,0,Vinutha Bhat,Arrest,2024-02-20,Mysuru,Joseph Bhat
1053,1773,0,Bhavana Murthy,Surrender,2024-02-20,Bengaluru City,Mary Reddy
1054,1775,0,Basavaraj Naik,Arrest,2024-02-20,Bengaluru Rural,Deepak Desai
1056,1777,0,Rekha Bhat,Arrest,2024-02-20,Vijayapura,Manjunath Naik
1061,1787,0,Bhavana Gowda,Arrest,2024-02-20,Bengaluru Rural,Vinutha Naik
1062,1789,0,Ravi Prasad,Arrest,2024-02-21,Hassan,Chetan Kumar
1063,1791,0,Kiran Kumar,Arrest,2024-02-21,Bengaluru City,Girish Gowda
1064,1793,0,Fatima Shetty,Surrender,2024-02-21,Ballari,Kiran Kulkarni
1067,1797,0,Deepak Rao,Arrest,2024-02-21,Shivamogga,Girish Murthy
1068,1799,0,Joseph Gowda,Arrest,2024-02-21,Ballari,Shivakumar Rao
1069,1801,0,Ravi Murthy,Arrest,2024-02-21,Bengaluru City,Prakash Kumar
1072,1807,0,Lakshmi Shetty,Arrest,2024-02-21,Mysuru,Bhavana Rao
1073,1809,0,Fatima Kumar,Arrest,2024-02-21,Bengaluru City,Rekha Nayak
1075,1811,0,Manjunath Rao,Surrender,2024-02-21,Shivamogga,Fatima Kumar
1077,1813,0,Yashwanth Murthy,Arrest,2024-02-21,Vijayapura,Vinutha Prasad
1079,1815,0,Yashwanth Gowda,Arrest,2024-02-21,Raichur,Joseph Hegde
1083,1825,0,Anitha Hegde,Arrest,2024-02-21,Mangaluru (DK),Pooja Desai
1085,1827,0,Deepak Bhat,Arrest,2024-02-21,Bengaluru City,Bhavana Murthy
1087,1829,0,Suresh Desai,Arrest,2024-02-22,Bengaluru City,Basavaraj Hegde
1088,1833,0,Bhavana Desai,Arrest,2024-02-22,Bengaluru City,Ravi Shetty
1090,1837,0,Vinutha Desai,Arrest,2024-02-22,Vijayapura,Suresh Bhat
1092,1839,0,Suresh Shetty,Arrest,2024-02-22,Hassan,Nagaraj Hegde
1093,1841,0,Mary Patil,Arrest,2024-02-22,Raichur,Imran Murthy
1095,1843,0,Fatima Iyengar,Surrender,2024-02-22,Mysuru,Vinutha Reddy
1097,1845,0,Suresh Gowda,Arrest,2024-02-22,Mangaluru (DK),Imran Desai
1099,1847,0,Ravi Murthy,Arrest,2024-02-22,Bengaluru City,Girish Prasad
1100,1849,0,Ashwini Murthy,Arrest,2024-02-22,Hassan,Suresh Naik
1101,1851,0,Vinutha Desai,Arrest,2024-02-22,Udupi,Pooja Hegde
1103,1853,0,Deepak Shetty,Arrest,2024-02-22,Hassan,Prakash Prasad
1105,1855,0,Yashwanth Naik,Arrest,2024-02-22,Shivamogga,Shivakumar Patil
1107,1857,0,Prakash Shetty,Surrender,2024-02-22,Bengaluru City,Chetan Shetty
1109,1861,0,Lakshmi Rao,Arrest,2024-02-22,Bengaluru City,Rekha Shetty
1111,1863,0,Yashwanth Reddy,Arrest,2024-02-22,Hassan,Kiran Murthy
1113,1867,0,Basavaraj Reddy,Arrest,2024-02-22,Shivamogga,Bhavana Naik
1114,1869,0,Mary Nayak,Arrest,2024-02-23,Bengaluru City,Girish Kulkarni
1115,1871,0,Pooja Nayak,Arrest,2024-02-23,Mysuru,Ravi Kumar
1117,1873,0,Anitha Prasad,Arrest,2024-02-23,Bengaluru City,Vinutha Kulkarni
1118,1875,0,Manjunath Naik,Arrest,2024-02-23,Belagavi,Fatima Hegde
1119,1879,0,Chetan Iyengar,Surrender,2024-02-23,Hubballi-Dharwad,Ashwini Iyengar
1120,1881,0,Anitha Gowda,Surrender,2024-02-23,Ballari,Chetan Gowda
1121,1883,0,Vinutha Patil,Arrest,2024-02-23,Tumakuru,Anitha Desai
1125,1889,0,Ravi Nayak,Arrest,2024-02-23,Bengaluru City,Kiran Reddy
1127,1891,0,Suresh Rao,Arrest,2024-02-23,Shivamogga,Kiran Kulkarni
1129,1895,0,Joseph Desai,Arrest,2024-02-23,Mangaluru (DK),Chetan Reddy
1132,1901,0,Shivakumar Shetty,Arrest,2024-02-23,Udupi,Shivakumar Desai
1135,1905,0,Bhavana Kumar,Arrest,2024-02-23,Hubballi-Dharwad,Ashwini Reddy
1139,1911,0,Prakash Nayak,Arrest,2024-02-23,Shivamogga,Basavaraj Hegde
1140,1913,0,Basavaraj Gowda,Arrest,2024-02-23,Bengaluru City,Basavaraj Naik
1142,1915,0,Deepak Naik,Arrest,2024-02-24,Ballari,Bhavana Iyengar
1145,1921,0,Manjunath Kumar,Arrest,2024-02-24,Kalaburagi,Joseph Prasad
1147,1923,0,Ravi Bhat,Surrender,2024-02-24,Shivamogga,Mary Murthy
1149,1925,0,Shivakumar Reddy,Arrest,2024-02-24,Mangaluru (DK),Nagaraj Shetty
1150,1927,0,Chetan Shetty,Arrest,2024-02-24,Mysuru,Kiran Patil
1152,1929,0,Nagaraj Hegde,Arrest,2024-02-24,Bengaluru City,Chetan Hegde
1158,1945,0,Kiran Naik,Arrest,2024-02-24,Bengaluru City,Deepak Nayak
1160,1951,0,Pooja Naik,Surrender,2024-02-24,Bengaluru City,Girish Gowda
1163,1957,0,Suresh Desai,Surrender,2024-02-24,Kalaburagi,Deepak Gowda
1164,1959,0,Pooja Kumar,Arrest,2024-02-25,Mangaluru (DK),Bhavana Kulkarni
1167,1963,0,Lakshmi Murthy,Arrest,2024-02-25,Bengaluru Rural,Prakash Nayak
1168,1965,0,Bhavana Desai,Arrest,2024-02-25,Tumakuru,Vinutha Iyengar
1171,1975,0,Prakash Hegde,Arrest,2024-02-25,Hassan,Anitha Naik
1172,1979,0,Prakash Patil,Arrest,2024-02-25,Vijayapura,Basavaraj Patil
1174,1981,0,Imran Reddy,Arrest,2024-02-25,Hassan,Fatima Iyengar
1176,1985,0,Rekha Prasad,Arrest,2024-02-25,Ballari,Prakash Reddy
1177,1987,0,Nagaraj Rao,Surrender,2024-02-25,Hubballi-Dharwad,Prakash Murthy
1179,1989,0,Ashwini Reddy,Arrest,2024-02-25,Bengaluru Rural,Anitha Nayak
1182,1993,0,Pooja Gowda,Arrest,2024-02-26,Ballari,Anitha Nayak
1184,1997,0,Anitha Kulkarni,Arrest,2024-02-26,Bengaluru City,Ravi Gowda
1186,1999,0,Shivakumar Hegde,Arrest,2024-02-26,Ballari,Fatima Gowda
1188,2003,0,Vinutha Shetty,Arrest,2024-02-26,Kalaburagi,Mary Gowda
1189,2005,0,Bhavana Patil,Arrest,2024-02-26,Belagavi,Deepak Rao
1192,2009,0,Fatima Shetty,Arrest,2024-02-26,Belagavi,Bhavana Nayak
1195,2017,0,Mary Rao,Surrender,2024-02-26,Bengaluru Rural,Ashwini Bhat
1197,2019,0,Imran Kumar,Arrest,2024-02-26,Kalaburagi,Imran Murthy
1198,2021,0,Yashwanth Rao,Arrest,2024-02-26,Bengaluru City,Fatima Naik
1200,2023,0,Joseph Naik,Arrest,2024-02-26,Mysuru,Bhavana Naik
1203,2031,0,Vinutha Nayak,Arrest,2024-02-26,Hubballi-Dharwad,Suresh Prasad
1204,2033,0,Girish Hegde,Arrest,2024-02-27,Mysuru,Anitha Reddy
1205,2035,0,Yashwanth Reddy,Arrest,2024-02-27,Hubballi-Dharwad,Lakshmi Reddy
1208,2039,0,Manjunath Iyengar,Arrest,2024-02-27,Vijayapura,Imran Kumar
1209,2041,0,Bhavana Iyengar,Arrest,2024-02-27,Bengaluru City,Mary Prasad
